,Unnamed: 0,premise,text,stance
3820,3820.0,school closures,Ive been angry about the way @KCPubHealth &amp; @CDCgov handling schools #COVID19seattle HUGE burden placed on kidsw/medically vulnerable family or are medically vulnerable themselves. Miss school OR risk infecting those they love. @GovInslee @WADeptHealth #COVID19,1
3916,3916.0,school closures,Someone in my town has CoVID-19 and they have yet to cancel school.,1
2679,2679.0,fauci,"@SharkeyShyster @CNN Using his software OR taking multiple dosages of his vaccine!  Either way, the man gets richer and more powerful!  It's like he's check-mated the world.  #BillGates #ExposeGates #investigateBillGates",0
338,338.0,face masks,@Nitrozac @LizaYuzda @LaceyLaceyp @richardzussman @CBCtanya @Bernardo1130 and yet @DrBonnieHenry @CDCofBC still not a fan of requiring masks. It doesn't make sense. Even Trump and Pence have been wearing and promoting them and that's the bottom of the intellectual barrel!,1
2189,2189.0,fauci,@realDonaldTrump Why do we need vaccines when we have bleach?,0
3662,3662.0,stay at home orders,:notes::arrow_forward:Yawa dey @burnaboy    On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,0
1967,1967.0,fauci,".@marklevinshow What you’re doing like you ALWAYS do. You’re putting COMMONSENSICAL, CRITICAL-THINKING to all of #COVID19 #FearMongering #’s. That has taken over the raines of our damn country, AND @realDonaldTrump &amp; @Mike_Pence are under the modeling spell of #DrFauci &amp; #DrBirx!",2
2543,2543.0,fauci,"So HHS is now responsible for all COVID19 data?

The same HHS responsible for housing migrant kids separated from their families? The HHS who lost kids, and couldn't reunite others with their parents?

Because I don't trust them at all.

#CDC #COVID19 #HHS",0
4030,4030.0,school closures,"The Republicans didn’t care about gun violence in our schools, why would they care about a virus!",1
320,320.0,face masks,@GavinNewsom pls doing an ad campaign on how to wear your mask properly. So many ppl are not. Especially those making an$ handling our food #WearAMask #WearADamnMask,1
3891,3891.0,school closures,"You know the best solution if public school systems refuse to close down, to prevent the spread of coronavirus is for every parent and child call in sick.

Even if your child is not sick, someone will be if schools remain open during this pandemic.",1
3821,3821.0,school closures,i have the option to do online or in class and you already know i’m sure as hell not going back so i can avoid everyone’s annoying asses,1
2471,2471.0,fauci,@reaIDonalTrump_ @GarnoRealestate Dude... Along time over due.,0
1924,1924.0,fauci,".@POTUS .@realDonaldTrump .@VP .@Mike_Pence No that little dip-shit #DrFauci, didn’t just turn this whole #CoronaVirus hysteria into a racial debate?:confounded::rage:

I didn’t know a #Virus chose it’s host based off the pigment of a person’s skin. That guy....:man_facepalming:

#CoronaVirusUpdate #COVID19",2
771,771.0,face masks,How tf am I supposed to kiss my homies on the lips through this mask?? That’s why I’m,2
2258,2258.0,fauci,"More lies. Neither Obama nor Biden have any ability to stop testing. The % of positives is rising.  The US ranks 9th highest in deaths per capita.The country with ""the best health care"" in the world has a death rate in the top 10! @realDonaldTrump #LyingTrump",0
2185,2185.0,fauci,@reaIDonalTrump_ This so needs to go viral..,0
2603,2603.0,fauci,"@IngrahamAngle @Beyondpissed1 The state with the highest death count did it correctly?

The state that forced infected seniors back into nursing homes, killing more of the most vulnerable did it correctly?",0
3472,3472.0,stay at home orders,"#EidMubarak to all of you! May Allah bless us, accept our prayers and qurbani !!",0
890,890.0,face masks,"DemonRats think it’s ok to murder the most innocent and defenseless among us, babies in the womb and I’m suppose to wear a mask to protect adults. If your mask works then why do I need one? @LouisianaGov 

",2
883,883.0,face masks,"The masks aren't mandatory if you're exempt. I'm not exempt, but I tell them I am. Exempt from tyranny. #KBF",2
173,173.0,face masks,"@IAmHighOnHeels Watch till the end and #mask up everyone! 

#MaskUpCanada #Masks ",1
781,781.0,face masks,I just freed a man on a plane today. Showed him the courage to say no to the mask. He has a legit medical issue and was afraid to cause a scene. He thanked me and said I feel weight has been lifted. #OneAtATime #InItTogether #WWG1WGA,2
2183,2183.0,fauci,Can someone famous ask Dr. Fauci if the Beeer Virus can spread on the dollars? :exploding_head::flushed::face_with_hand_over_mouth::shushing_face: #coronavirus #DrFauci #money #fiat #sickness #retweet,0
2249,2249.0,fauci,"After seeing #DrFauci’s home office, I don’t feel like a slacker about my living room... After all, he can afford a maid!

#coronavirus 
#deathandtaxes simultaneously.",0
2806,2806.0,stay at home orders,Before and after/That's how I see my life now/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #before #beforeandafter #CoronavirusPandemic #ShelterInPlace #WearADamnMask,1
460,460.0,face masks,"@Hardees it’s a little disheartening that most of your employees in your Athens, Tennessee store were not wearing masks!!! Care more about your customers!!! #StopCovid",1
2788,2788.0,stay at home orders,"@TMZ @TooFab I feel bad for people that get this virus, but also your an idiot to act like your invincible and that your not going to get it or that it's the flu. It's not the fucking flu people. #WearADamnMask, #StaySafe, #StayHealthy, and",1
683,683.0,face masks,@DNC congressman on @MSNBC @WhipClyburn MASKS Do NOTHING. Can ANY of YOU Do Math?? The Virus Particles are .1 Microns the MASKS contain NOTHING larger THAN .3 MICRONS:see_no_evil::see_no_evil::see_no_evil:. Please Have Someone EXPLAIN To YOU ALL. Or keep listening to the #FauciTheFraud,2
283,283.0,face masks,"@thepatclifford @DerekSloanCPC It’s a slippery slope, first masks, then seatbelts, then brushing your teeth. Control and compliance is real. Resist common sense!! Go @DerekSloanCPC",1
376,376.0,face masks,@realDonaldTrump Look at all you assholes not wearing a mask.,1
643,643.0,face masks,"I wore one yesterday because I felt scared by mask zombies 
tutting and sniping  at me  when I  didn't wear one the day before. 
On medical grounds,  I'm exempt 
anyway . I'm NEVER  repeating yesterday's  experience again and will not wear a mask again.  
",2
221,221.0,face masks,"#Singapore has a 95% nationwide #mask compliance. Approx 55% of US citizens are wearing masks. As an example, Singapore has a population density 41 times higher than Maricopa County AZ, but has less than half the number of #Covid_19 cases. #WearAMask",1
950,950.0,face masks,@Uber COMMIES MOVE TO CHINA WITH YOUR “MASKS OF THE BEAST!” :rage:,2
1568,1568.0,fauci,"PPL ask why 9/11 wasn't stopped. Just look at the lack of preparation and response from our government to #COVID19. Experts warned politicians about #terrorism, experts warned about #pandemics. This is our #WTC bombing. 9/11 will be the #SecondWave. Will we be ready?",1
1029,1029.0,face masks,@wjordan256 Let me guess if George Floyd would have had a mask on he'd still be alive.,2
2177,2177.0,fauci,"@CityOfDubuque U must b joking?! It is NOT safe!!! Just plain STUPID! The only positive test results I know r people who did NOT show up, yet received a letter w/positive! @CityOfDubuque @dbqschools @KCR #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19",0
3711,3711.0,stay at home orders,:notes::arrow_forward:Greece @djkhaled @Drake  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,0
1380,1380.0,fauci,"@kazweida :thumbsup::thumbsup::thumbsup:thks
@WeAreSinclair #Plandemic 
#BoycottSinclair 
#AdvertisersTakeNotice
#ComcastComplicit #BoycottSinclairAffiliates
#IBelieveFauci #ISupportFauci",1
2638,2638.0,fauci,@SexCounseling Of course!,0
1298,1298.0,face masks,@lonelyplanet COVID-19 on a shoe-string?  #StayHome,0
3425,3425.0,stay at home orders,The only people who understand shielding are the shielded.,0
2794,2794.0,stay at home orders,For anyone who thinks covid is just a virus. I almost died from a flare up of a virus I caught as a baby. . . 45 years later. We have no idea what the long term repercussions of Covid might be. #MaskUp #SocialDistancing,1
387,387.0,face masks,"@Patzfan5112 @WADeptHealth @GovInslee Many people, including a massive number of idiots in Yakima County did not (and many still don’t) wear masks when advised and then mandated. Many others are only doing it halfway...as in not covering nose and mouth. Bottom line:",1
1318,1318.0,fauci,@clarityx @michaelaltneu @GavinNewsom Oh hello Dr Lady. You really MUST contact #DrFauci with your proclamation on #masks So many #scientists and they’ve all been wrong. Thank goodness we have brainiacs like you to guide us #WearADamnMask,1
3500,3500.0,stay at home orders,"Shopping today, card machines timing out regularly for multiple independent shops.
Don't know about the big multi nationals, as we avoid them as much as possible.
#KBF #EndThisNightmare",0
2445,2445.0,fauci,"If #DrFauci is right and 20 million people in the United States have #COVID19 or #coronavirus, we're the dumbest shits in the world.",0
3847,3847.0,school closures,@FallonTonight I hope you’re going to ask @NYGovCuomo to explain his plan to kill 300 NYC school children by reopening the schools in the midst of the first wave of a global pandemic.,1
2691,2691.0,fauci,"Check out inflated #COVID19 numbers . Homeland security  to include probable numbers. #Texas  #TexasCoax #100DaysofCode #Temperance
#banned.video #infowars #AI #thedrum #HongKong #DrFauci #DonaldTrump #FreeRogerStone #PrayerWarriers #ScottMorrison #1BillionViews #AmericaFirst",0
1087,1087.0,face masks,"@miyuishoe Aww I'm sorry to see that, wishing him a speedy recovery. Stay safe everyone and ",0
273,273.0,face masks,"@DisneyParks I am going to be very disappointed if you do not provide your employees with #DonaldDuck bill or #Goofy mouth #n95 masks while the parks are open.

#disney #coronavirus #florida #california #masks ",1
2203,2203.0,fauci,"@KGETnews @GOPLeader You're more worried about statues of Confederate traitors than the 3.5 million Americans who are now COVID+ or the 141,000 who have died of the coronavirus.
#TRE45ON 
#TrumpFailedAmerica 
#GOPCorruptionOverCountry 
#DumpTrump 
#Biden2020",0
834,834.0,face masks,"**I WILL NOT WEAR A MASK**

Masks Deplete Oxygen, Raise Co2 Levels &amp; Destroy The Immune System!

Do Real Research &amp; Be Informed...
Not SHEEP To Power Drunk Propagandists &amp; Agenda Driven Fake News Media!
They Will Lie For Power &amp; Wealth!

**I WILL NOT DIE FOR AN AGENDA**

",2
3448,3448.0,stay at home orders,@randyhillier @99freemind Bless you!!!! Thank you for having the common sense and bravery to stand up to this tyranny! We need more good men like you.,0
776,776.0,face masks,"Masks aren’t required. Follow OUR @realDonaldTrump guide and let “then” box themselves in. Ask me about not wearing a mask and I’ll ask you about HIPAA violations, ask me about my kids not wearing masks and I’ll ask you about child abuse and mental abuse. #MAGA2020",2
2775,2775.0,stay at home orders,"@Matthew_Xing @thehill ""During a highly infectious and deadly global pandemic maybe we want people to stay home you stupid POS.""
#DontDieForWallStreet",1
2213,2213.0,fauci,@jamesperloff They want to kill all people on their disgust agenda,0
328,328.0,face masks,@AnaCabrera Why can’t people follow rules and wear a darn mask?! #MaskUp,1
541,541.0,face masks,Got thrown out of an amusement arcade today for not wearing a mask. Left the family in that sh*t place and went for a nice walk in the countryside instead. Most places you need to wear a mask for are not actually worth going in at all.,2
204,,fauci,I 'm very disappointed with Dr . #Fauci . He needs to stop performing in the White House #coronavirus gaslighting show .,2
957,957.0,face masks,"@GrahamAllen_1 Right. So wear are all the people agreeing with this, but you're all still wearing the masks. ",2
423,423.0,face masks,@SoyBoyRoy1 @realDonaldTrump So the foxtrot uniform charlie kilo at least I'm wearing a MF mask. I have plenty. Worry about your germ spreading President who has no respect for the health of others. At least I respect my fellow American by wearing a mask. Do you? Good bye,1
1429,1429.0,fauci,"@parscale 133000 dead Americans while he freaking mocked the need to wear a mask, including harassing #DrFauci. @realDonaldTrump is a fecking hypocrite for five minutes. Nice try - most Americans are that stupid.",1
2768,2768.0,fauci,@VosVoice67 It is sooo past the time to,0
785,785.0,face masks,@jwildeboer @ShineALittleLo1 @bitcoinnovice @nadinebh_ No you don't!! And there is no evidence that muzzles or lockdowns have saved a life. But there's masses of evidence of lives lost due to lockdown (suicides) and cancelled life saving treatments. Enjoy your day,2
2228,2228.0,fauci,"I know I’ll start loosing followers but I don’t care, everybody should be thinking the same and worrying about their safety and others, not worrying about an economy that could be rebuilt, deaths and life’s lost can’t be replaced. #COVID19 #FactsMatter :100:",0
3540,3540.0,stay at home orders,@NBCNews Some perspective: The 4 million cases are the sum of ALL cases since they started counting not how many ppl have it now. Those 4 million is only 1.25% of the entire population. Of that 1.25% only 15% actually sick and only 3.6% (of 1.25%) die.,0
1287,1287.0,face masks,"@EricTopol No trials, just errors. 
On the other hand, we in Germany did not learn from our success..
#backtoexponential
#COVIDIOTS 
#FightCOVID19 #fightinfodemic",0
3663,3663.0,stay at home orders,"#PmGrooveWithTeddy @Teddiizzle @TeamTeddiizzle @dfreshyall 
#NowPlayingOnStarFM - can I deep end on your love @kuebounce
 #Teaseday #isstarfmbabey  #ghostinnovations  #TuneIn  #Teddiizzle ",0
2532,2532.0,fauci,How about some criticism of Mike Pence. He s CINO( CHRISTIAN IN NAME ONLY),0
339,339.0,face masks,It's mind boggling to me the number of people that still aren't wearing masks/wearing masks correctly. Georgia is nowhere close to flattening the curve.,1
3795,3795.0,school closures,"Sooo..
#COVID19 is so contagious we release inmates from prison...but safe enough that we can send our children back to school. 
Dangerous enough that we're still on lockdown. But safe enough to jeopardize the lives of our babies? 
#IRefuse
#SendBaron",1
1018,1018.0,face masks,"6 months into #Hoax2020 and have never worn a mask. Never will. I go out and about daily to shop, etc. Shouldn't I be dead by now? 

#LiberalLogic 
#LiberalismIsAMentalDisorder 
#LiberalismIsTheRealPandemic",2
3614,3614.0,stay at home orders,"@Luckey1375 @GovAbbott @NASA_Johnson Its not about a positive test, its about successful treatment, which is happening all day, every day!",0
2227,2227.0,fauci,"@duty2warn But it’s a hoax, with #’s made up by Dems 

#Karma",0
2171,2171.0,fauci,Does anyone else get a creepy feeling when Fauchi talks about giving dying people a placebo? #coronavirus #DrFauci #placebo,2
2787,2787.0,stay at home orders,Covid19 is real. I just lost cousing brother now.,1
439,439.0,face masks,"Thanks for the great masks, @hvaleche @GreggPbc #MayorDaveKerner #RobertWeinroth #MaryLouBerger @voteMcKinlay #MackBernard. Got mine today. You're saving lives.",1
2238,2238.0,fauci,"@WhiteHouse @realDonaldTrump Visit a hospital, and you’ll see lives on the verge of destruction by an idiot who tried to politicize a pandemic!! #TrumpVirus #TrumpGolfsAmericansDie #TraitorInChief",0
483,483.0,face masks,@ashleysoudah @No1TennisMum @leannebarlow1 You won’t be flying anywhere in the not too distant future then... or travelling into town. Good luck without your #Facecovering,1
906,906.0,face masks,"Municipal and provincial politicians recess during the summer. They come back for an ""emergency"" meeting about mask bylaws???? Roflmao.They all have handlers. All this shit is predetermined. Know your rights. Give it a week till it calms down and nobody will give a shit.",2
403,403.0,face masks,"@realDonaldTrump You and your task force are a disgrace. The Navajo Nation has more deaths from COVID-19 than 13 states combined! 

We need Dr. Fauci. Not you. We need a real national response that looks after everyone!",1
1265,1265.0,face masks,@wis10 So if you say you have asthma you can get away with not wearing a mask?,0
963,963.0,face masks,"All people who are wearing masks, and still feeling ok, you must be young and healthy. 

The elderly seem to be dying a lot (as reported by MSM) they have ALL BEEN WEARING MASKS. 

My heart goes out to all those who have been deceived by out world leaders.",2
775,775.0,face masks,"@PunishDem1776 Yo I’m forreal over this shit with the mask.... this is getting ridiculous every fucking day. Fuck them and their masks, im over it ",2
467,467.0,face masks,Just went to the gas station. The only person other than me wearing a mask was the cashier who was actually in a booth behind glass. I don't get it. The indifference is startling here.,1
863,863.0,face masks,"My mate in Singapore tells me when mandatory masks came in everyone complied except some European woman walking down Orchard Road demanding her rights. Police were called and she was hauled off for MENTAL ASSESSMENT. The cops figured ""Won't wear a mask = Nuts""",2
2764,2764.0,fauci,Now we all know Americans are the stupidest people on the planet. Despite #TrumpIsALoser trending his approval ratings are shockingly high for President fully responsible for killing thousands of Americans instead of stopping Covid-19 from spreading to the U.S. Do Not,0
275,275.0,face masks,"I didn't know that wearing a mask and staying at home was mission impossible, like damn man. Ya'll had one job and managed to fuck it up. Smh",1
1274,1274.0,face masks,Can we talk about how thousands of #americans participated in the #BlackLivesMatter movement and #Covid_19 didn’t even spoke but a few #WhitePrivilege scum bags partying in Florida cause the world biggest spike? Almost like masks work??,0
4135,4135.0,school closures,"Obviously opening schools as usual all across the country is insane and dangerous. However, if you are screaming about closing schools without demanding a solution for parents suddenly without childcare then you do not actually care about parents or children",1
380,380.0,face masks,"Dear @Se_Railway Commuters,

I can understand hesitancy &amp; deliberation if we were discussing a vaccine, but we are simply asking you be selfless &amp; to wear a mask. My mask protects you, your mask protects me. 

#Coronavirus #COVID19 ",1
793,793.0,face masks,@Ilhan Hmm nah. Never will. Nobody likes you and you married your brother. #DemocratsTheEnemyWithin #DemocratsRuinEverything #DemocratsAreCorrupt #masksdontwork,2
2443,2443.0,fauci,@TomFitton Fire Him!,0
777,777.0,face masks,"@ChuckCallesto The Wuhan virus is now weaker than the seasonal flu. There are inexpensive, treatments. A vaccine is only a Big Pharma money maker. Masks are dangerous, they cause health issues. This is America, I don't need or want the Govt to make these decisions for me.",2
142,142.0,face masks,"@kurteichenwald @NanaMof5 multi-generational households are traditionally POC &amp; taking it home to their grandmas &amp; parents is the feature not the bug w/ this “@WhiteHouse plan” for this [corona]virus. 
#DeliberateSpreaders seems obvious it’s why we’re STILL arguing abt masks.",1
1541,1541.0,fauci,"@ddale8 trump should try selling that to all those who’ve lost businesses, livelihoods, healthcare, etc., as a result of his dismissal of COVID as a hoax because he’s too inept to deal with its devastation. That’s why he has experts.",1
469,469.0,face masks,@PBS1982 @vividchi1 @Letrangerdalger @Revilopsa Your use of ‘Dr Fartzy’ speaks volumes about you.  Doctors and nurses survive long shifts in serious medical masks.,1
464,464.0,face masks,"I live in a state with a Democratic governor. Masks in public places have been mandatory since at least June 1.  I shopped in 3 different stores today. Everybody was masked, and I didn’t hear a single “but muh freedums.”",1
1181,1181.0,face masks,@hossehenad @tedcruz @Princeton should be proud. @Harvard_Law please stop accepting people of poor character,0
1887,1887.0,fauci,"#FireFauci . . . he flip flops more than a #democrat on the campaign trail.

#DrFauci has lost all credibility with his lack of consistency and dire warnings.",2
1332,1332.0,fauci,"@thehill We aren’t in the clear. This will not “magically disappear.” Science is our arsenal, Fauci is our Patton.  The premature drive for normalcy-to send children to school-will be an historic, irresponsible strategy. Not until there is a vaccine are we safe.",1
443,443.0,face masks,"Trumps cronies are now making it known that there is no negative to wearing a mask.. @realDonaldTrump finally wears a mask..its a shame its 3 months too late. You have already killed or permantly damanged half of of America ( physically, financially and mentally) ",1
474,474.0,face masks,"We've either had huge numbers cured of whatever illness that prevented them from wearing masks or the stick is working.  Very noticeable increase in compliance this morning in Limerick.

",1
3518,3518.0,stay at home orders,"@ChristineWeth13 @BorisJohnson Confusion reigns supreme 
Some people feel they can do what they want.
Some people feel they have to",0
1259,1259.0,face masks,@DoroLef Absolutely!,0
3596,3596.0,stay at home orders,.@GovAbbott Local officials like @JudgeClayJ know what is best for Dallas.,0
1932,1932.0,fauci,@michaeljknowles Hahaha! Out in the MIDDLE of a field wearing a mask. Seated in bleachers - No Mask. Ridulous #Hypocrites. #FauciFraud #FauciFraud,2
3878,3878.0,school closures,"The shortsightedness of some people is astounding, and their fealty to Trump, disheartening. 

#LetSanityRule #NotMyChild #coronavirus 
#schoolsreopening",1
1561,1561.0,fauci,Wear a damn mask. Take a chance and if the science is wrong then no harm BUT if the science is right - then you are responsible. Do the right thing. Wear a mask!,1
360,360.0,face masks,"Every time me and little kid wave at each other from afar while both wearing our masks, a fairy gets its wings. That’s how good it feels to protect friends and strangers.",1
1189,1189.0,face masks,"@BillyBaldwin We surpassed 2008 a couple hundred diluted tweets ago. 
#Resist 
#VoteForOurLives",0
2601,2601.0,fauci,@HeyTammyBruce He never had it.,0
4022,4022.0,school closures,"To slow the spread of the #CoronaVirus #COVID19

#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools
#CloseTheSchools",1
412,412.0,face masks,"@chelsea_hetho @DanielAndrewsMP Thank you for that!!! - Time for a quick walk then. :mask: 
#stayathome",1
1366,1366.0,fauci,"@duty2warn The GOP is the Party of Grim Reapers. Florida reported 15,300 new cases of #Covid_19 today. GOP and Betsy DeVos wants kids in school to triple the numbers. The right constantly lies about COVID-19 but are now smearing #DrFauci to cover up their lies.
#TrumpGolfsAmericansDie",1
4146,4146.0,school closures,"Even if a vaccine was released tomorrow, I still would not send my child to school!",1
3897,3897.0,school closures,They shouldn't open the school.. keep it online and donate some laptops and some wifi.,1
1049,1049.0,face masks,"Is interesting how after all that has come to light @DanielAndrewsMP still has a credit score high enough to let him buy food. What a scumbag. Fail, deny, blame, repeat. Everyday.
#resigndanielandrews
#resigndanandrews #endthelockdown",0
1573,1573.0,fauci,Why does Kayleigh McEnany end the press briefing when she gets fact checked in real-time and when the questions get hard? @GOP #PressBriefing Oh and we still need briefings from Dr. Fauci in order to get truthful information regarding this pandemic. #coronavirus #DrFauci,1
2541,2541.0,fauci,"@aravosis That’s the 2020 #SocialDistancing Screwball!! At least, he practices what he pitches! :rolling_on_the_floor_laughing: :woman_shrugging_light_skin_tone:",0
3742,3742.0,stay at home orders,@VikrantKamath @Home_Quarantine Wedding as business..Bangalore situation is not that good..give your blessing to newly married couple online for covid free journey.,0
3563,3563.0,stay at home orders,"@SpeakerPelosi as old as you are, you should be focusing on how to save your demonic soul instead of the radical Dem Party! Hell is not a kind place! But living in SanFran you already know that! #VoteRedToSaveAmerica2020",0
4078,4078.0,school closures,This Coronavirus lark is getting out of hand! I think it's time to close the schools :wink:,1
2439,2439.0,fauci,@IngrahamAngle He is a disgrace!!,0
1413,1413.0,fauci,"Dear Dr. Fauci,
As a nurse I am grateful for the COVID-19 work you are doing on behalf of the country.
:heart::clap:
",1
914,914.0,face masks,@Uber You wear masks because you are indoctrinated sheep.,2
2655,2655.0,fauci,"Crap Peter Navarro just called @realDonaldTrump a genius. Peter you're on drugs. @peternavarro45 you're a whackadoo.

#TrumpsGestapo 
#TrumpVirus 
#PutinsGOP 
#PutinsPuppets 

#BountyGate",0
4099,4099.0,school closures,I am sick to my stomach over the thought that there are districts informing #teachers to update their wills and having both children and teachers sign waivers over dying. We are not at a point of safety to open schools properly.,1
859,859.0,face masks,"@MichellWaterman @VeraArm38940796 The sheep are never the smartest ones. Putting it down when shouting in your face. Not covering their nose. No anti-virus goggles. Just a piece of cloth, touching it all the time, so spreading more with her hands than without a 'mask'. 
Noting but virtue signalling.",2
348,348.0,face masks,I have two military sons training in full uniform and masks. So spare me your I can't breathe for 10 minutes in a store.,1
796,796.0,face masks,@GovAndyBeshear @StevenStackMD If you social distance why wear a mask and vice versa. Quit trying to scare people. Lord the flu kills &amp; y'all never cared!,2
2607,2607.0,fauci,@JoeBiden This tweet right here is why I would fire,0
1244,1244.0,face masks,@AMorbidPodcast just finished listening to the latest episode! Thank you for another great story and crime time! Helping me survive social distancing. #SaturdayMood #truecrime #COVID19 #WearAMask,0
3463,3463.0,stay at home orders,@LisaDavisMusic @isadavismusic needing a little guidance for a potential situation in ATLanta...,0
1227,1227.0,face masks,Did you start wearing a mask before or after a State / local Government told you to?#WearAMask or,0
790,790.0,face masks,"Any other time I'd have gone shopping with my sister this week, buying inessentials, eating out. But with mask rules in place we stayed in.",2
1913,1913.0,fauci,If a doctor was a wrong about your health constantly. “This medication won’t work” “You’ll be fine” “Your going to die in 2 months” Would you keep your doctor?,2
3435,3435.0,stay at home orders,"HAPPY EID MUBARAK!!!
To all the Muslims around the globe. Have a safe Eid",0
2723,2723.0,fauci,"#realtors are working in the #Nashville market. People are buying and selling &amp; I will help you navigate the #realestate road safely.

#precautions #COVID19 #COVID19Pandemic #remotelearning #DrFauci #realtor #homes",0
925,925.0,face masks,"@WVGovernor @WVNationalGuard Vote out RINO @WVGovernor @JimJusticeWV !!!
We expected you to stand up for us against the Left’s Fearmongering!
Even #FraudFauci admitted that masks don’t help &amp; can harm the wearer!
Many people in WV have to work outside in the heat wearing masks!
",2
1346,1346.0,fauci,His voice and leadership are necessary to combat the coronavirus and #CoronaDon.,1
2560,2560.0,fauci,@RepAndyBiggsAZ @RepAndyBiggsAZ knows the #KungFlu is 99% harmless! #MAGA,0
1356,1356.0,fauci,"@realDrBirx
Reminder as you prop up #trump incompetence.

""First do no harm""

#TrumpVirus #StayAtHome #coronavirus #COVID19

140,000+ dead #Americans and growing.",1
2277,2277.0,fauci,"@chuckwoolery It’s funny watching @CNN @NewDay cry about this tweet. They are freaking out. 

It goes against their lies and misinformation.",0
1610,1610.0,fauci,"@WhiteHouse @realDonaldTrump It is a disgrace that a smart, intelligent man like #DrFauci ( scientist/doctor) has to stand up there &amp; listen to lies, misinformation, gibberish nonsense coming out of the mouth of pathological liar, corrupt criminal #donaldtrump.
#TrumpIsA_DANGER_ToAmerica
#TrumpVirus
#COVID19",1
3156,3156.0,stay at home orders,@SenWarren Democrats need to stop inflating the numbers just to keep this #Plandemic going and scaring Americans!  The Chinese virus has over a 99% survival rate!,2
1327,1327.0,fauci,"Trump is rambling again at the White house press briefing about the economy, stocks. Who are the ""people"" he constantly refers to? Where is #DrFauci? This is supposed  to be about #COVID19, we need #facts not his beliefs.
@WhiteHouse
@PressSec
@MickMulvaneyOMB
#WorldWidePandemic",1
1308,1308.0,fauci,"@BFoley82, Fauci's opening pitch showed he is the consummate professional. He didn't want anyone to catch anything. #TrumpVirus2020",1
1313,1313.0,fauci,"Hey you , #WearAMask ! We can beat this, if we wear masks !",1
2594,2594.0,fauci,"@BillGates Did you vaccine your children @BillGates ?do you take the flu shot ever year??Are you going to be the first to have the corona virus vaccine?? You are a joke. You can’t deceive anyone anymore, the world is waking for your fake pandemic, vaccines and lies! You and",0
3469,3469.0,stay at home orders,"Light to moderate rains with chances of thunderstorms might be experienced in the city until evening. Prolonged rains may also cause flooding in low-lying areas. 

All are advised to continue monitoring My Makati Facebook page for updates.",0
2487,2487.0,fauci,@CNN Stfu @CNN cnn,0
1098,1098.0,face masks,"Dollar store Shia LaBeouf needs to calm the hell down in the:

@Facebook Anti-Vax/Covidiot Post Of The Now

#Covidiots",0
2220,2220.0,fauci,You really need to stop spreading misinformation about #COVID19 and stop suggesting that we need to start reopening sooner rather than later. There is in fact a way to contain this but only if we do not reopen too fast.,0
2516,2516.0,fauci,How was Beijing and most of China spared from the British :crown: Corona  virus? The Pilgrim Society and Bill Gates go hand in hand just like the #CDC...mmmmmm,0
3797,3797.0,school closures,@T_R_0_V_3_R @repairrestores1 We all know that opening schools during a raging killer pandemic is criminal and crazy.,1
410,410.0,face masks,"Welp. My immuno-compromised husband &amp; I can't go on evening walks in the park anymore because here in Pittsburgh, the HOTSPOT of PA, only about 1/3 of people are wearing masks. 

Hey Pittsburgh, if you're going out, WEAR YOUR MASKS!
#Pittsburgh",1
1053,1053.0,face masks,@NeilClark66 Gosh Neil it’s very depressing reading these comments. They seem unintelligent &amp; vindictive in equal measures.,0
2861,2861.0,stay at home orders,Freedom must be seen as a privilege and never as a right – if one acts badly and dangerously consideration must be given to restrict their freedom #WearAMaskSaveLives,1
471,471.0,face masks,What’s wrong with people? Ware a mask and stay the heck away from others. It’s pretty easy! #COVIDIOTS #PhysicalDistancing #StopTheSpread #FactsNotFear #WashYourHands,1
3081,3081.0,stay at home orders,"@2020Visions3 why don't we have a split. Mon, Wed, Fri for the mask wearers to go to shops (they'd need 3 potentials before they plucked up courage to go out) &amp; Tue, Thur for non mask wearers. Sat &amp; Sun can be free choice days. It would add the insanity of it all",2
2548,2548.0,fauci,@LionelMedia Thuggery #DefundTheBBC #ArrestBillGates,0
2565,2565.0,fauci,"@julie_kelly2 Nazis. This is America, for God's sake! I know he's probably following orders, but where is common sense? #coronavirus #Nazi",0
1245,1245.0,face masks,"@DesnoyerRobert More unmasked than ever.
#LiesLiesLies #LiarInChief 
#TrumpsAmerica 
#PoliceBrutality 
#oppression 
#EthnicCleansing #GOPGenocide 
#Covid_19 #coronavirus ",0
1574,1574.0,fauci,"Plandemic banned conspiracy theory video attempting to discredit Dr. Fauci to air nationwide on local news via @WeAreSinclair .  Stop this dangerous plan, @AmerMedicalAssn #MedTwitter",1
