,Unnamed: 0.1,Unnamed: 0,premise,text,stance
613,613.0,613.0,Holy communion cannot be the cause of the spread of coronavirus,"Bad news: Coronavirus can only be contracted through human interaction. 
Good news: Bass players are all safe.",0
286,286.0,286.0,Coronavirus is caused by 5G.,FEAR FAKERY AND MISINFORMATION  COVID -19 COVERAGE SET TO CAUSE MOR EHARM THAN THE VIRUS.,0
475,475.0,475.0,A person can tell if they have coronavirus or not simply by holding their breath.,"COVID-19 is an infectious disease caused by a new coronavirus introduced to humans for the first time.

It is spread from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes.
Ps: https://t.co/3Du0rfEch5 https://t.co/e4YY3QZIAq",0
784,784.0,784.0,SARS-CoV-2 can survive for weeks on surfaces.,How long can the new coronavirus last on surfaces? https://t.co/9WiFxFos0e  That's indeed a short time for some product from China infected with the Corona virus. But what if someone sick handles the product and later a person gets infected that picks up the same Chinese goods?,0
1825,1825.0,1825.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",There are far more than 300 deaths in China https://t.co/5WQ2r7qT1X,0
1319,1319.0,1319.0,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME Masks only help those who are infected prevent infection to those who are not infected.

The use of masks in people who are not infected with coronavirus does NOT prevent the transmission of the coronavirus to them.

The mucus membranes of the eyes allow transmission to occur.",0
800,800.0,800.0,Coronavirus can only survive in cold temperatures.,@USERNAME @USERNAME @USERNAME Coronavirus is responsible for the common cold.,0
1661,1661.0,1661.0,Fennel tea cures coronavirus.,"Just stocked a storage box with chips, chicken noodle soup, vodka and peanut butter. COVID-19, I’m ready",0
1374,1374.0,1374.0,Coronavirus is genetically engineered.,"@USERNAME The virus story is suspicious, btwn China and Iran are 7 very interconnected countries including populous India. Either most of these countries bordering China and Iran are covering up or the virus dislikes them. Corona virus is a biological weapon gone wrong.",0
118,118.0,118.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME
@USERNAME @USERNAME @USERNAME
From GP friend, #COVID2019 may survive &lt;= 7 days on a hard surface.

Coincidentally, tells me wart virus can withstand cold from liquid nitrogen... 

Hypothetically, seems that COVID-19 may be able to travel by air mail https://t.co/h349h3Uvnl",1
697,,,Avocado and mint tea cures coronavirus.,#coronavirus is gonna have all the sweats out on Fortnite today . Guess I 'll go to work .,0
282,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","5 / n ... 9 . This FIXED MINDSET caused errors in Judgments . 10 . There was NO RAPID SYSTEM RESPONSE at the start . #Wuhan was shut down to contain the spread . At that time , #Coronavirus had killed 26 people & sickened more than 800 . But , The Most Important Aspect is ...",0
435,435.0,435.0,Coronavirus is genetically engineered.,@USERNAME @USERNAME This virus is a bio weapon sold to China during the Obama administration. It has been modified for race specific characteristics. Dr Francis Boyle is the expert on bioLogical weapons and he should be consulted NOW!,1
1170,1170.0,1170.0,SARS-CoV-2 can survive for weeks on surfaces.,How long can coronavirus survive on surfaces? | The Japan Times https://t.co/GTNn8jeyaO,0
480,,,A person can tell if they have coronavirus or not simply by holding their breath.,Do you agree that if #coronavirus had leaked or originated from a Muslim country then the situation would have been different than today ?,0
1385,1385.0,1385.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME That's surprising. Different studies I read from China when they first started investigating said that COVID-19 could remain viable once it left the body, in some cases, up to 5 days. Was pretty sure they were finding longevity on fomites as well.",1
1368,1368.0,1368.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME If they mean outside of the body, then No, that's not true. Coronaviruses can survive on surfaces for several days at room temp. 

Precise data is still pending for COVID19. But it's very similar to SARS. Here's some data on temperature sensitivity of SARS
https://t.co/BOOx7VFwU0",1
837,,,COVID-19 is only as deadly as the seasonal flu.,Live and let die fuck #Covid_19 . Quarantine the ones at risk .,2
486,486.0,486.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","US reported 1st Covid-19 death. 8,200 have already died in US in 2019 from common flu. A little over 2,800 have reportedly died worldwide from CoV. All but several hundred those within China with huge majority of those in Wuhan. CoV danger just looks dramatically media overblown.",0
1297,1297.0,1297.0,Coronavirus is genetically engineered.,COVID-19 detection measures are expected to tighten in Greek ports https://t.co/uSL4Jf92C3,0
2005,2005.0,2005.0,SARS-CoV-2 can survive for weeks on surfaces.,"In the context of this thread, this tweet might be a useful recap of how long the virus which causes #COVID19 might survive on surfaces (maybe up to 9 days). The good news is that ethanol (62-71%) and sodium hypochlorite (0.1%) neutralise it rapidly. https://t.co/Oo9tFM274P",1
787,787.0,787.0,Coronavirus is caused by 5G.,"Corona Virus Now In Lagos, Nigeria – First Case Recorded https://t.co/f5V5c1ekQZ https://t.co/wmh8gVaiam",0
1762,1762.0,1762.0,SARS-CoV-2 can survive for weeks on surfaces.,"Only thing worrying about the tweet is that they didn't use their googles. Leave ppl alone.
According to the CDC: ""In general... there is likely very low risk of spread from products or packaging that are shipped over a period of days or weeks at ambient temperatures."" https://t.co/boAxw98L6M",0
155,155.0,155.0,SARS-CoV-2 can survive for weeks on surfaces.,"How long can coronavirus survive on surfaces?
https://t.co/PUvdpCNUbH",0
1813,1813.0,1813.0,Coronavirus is caused by 5G.,"Why does the medical advisors say this Covid-19 virus will mimic Spanish Flu, when the H1N1 was an influenza and this is a betacoronavirus.  
If it is seasonal - would increasing humidity be a safeguarding measure?  or would heat and humidity (steam room) help?",0
1169,1169.0,1169.0,Coronavirus is genetically engineered.,The fact that every media outlet is not focused tonight on the shit show handling of the Covid-19 outbreak is very distressing to me. Primary results can wait. Lives are on the line. We have an extremely evil and mentally incompetent man in the White House. #SouthCarolinaPrimary,0
800,,,COVID-19 is only as deadly as the seasonal flu.,FYI : #COVID19 is at least 10 times more dangerous than the common flu .,2
1553,1553.0,1553.0,We're very close to a vaccine.,@USERNAME @USERNAME Forgot how many died in America due to the flu and that’s even with a vaccine. This things like the flu but with a few extra steps. Biotech people are working on some shit that could work with stopping coronavirus; because it’s a sars based illness they’ve got experience.,0
267,267.0,267.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME Influenza is fatal to 0.1% of people who contract it. Covid-19 is fatal to 2%. Surely even someone as ignorant as yourself,can work out why more people die from influenza.",2
126,,,Holy communion cannot be the cause of the spread of coronavirus,What a time to be alive for the time being . #CoronaVirusUpdate,0
430,430.0,430.0,Coronavirus can only survive in cold temperatures.,"@USERNAME 1/7 Re: Humidty, this is hardly surprising, as plenty of previous research showing SARS transmits less in humid and hot countries like Malaysia, Thailand and Philippines with almost zero community transmission https://t.co/76NFE8GcR6 and https://t.co/HPIjk0w5pc",1
46,,,Coronavirus is genetically engineered.,Democrats and the Chinese communist government colluded to create the #coronavirus to bring down Trump . Prove us wrong .,0
770,770.0,770.0,Coronavirus is genetically engineered.,"@USERNAME Worry about the Covid-19 pandemic, dipshit.",0
1525,1525.0,1525.0,Coronavirus is genetically engineered.,"Corona virus epidemic is the first true test on Universal Healthcare. The need, approach, and countermeasures depends the basics that have been advocated for at primary level. These basics are our level of hygiene. The virus is here to reset that.",0
1055,1055.0,1055.0,Coronavirus is caused by 5G.,"Coronavirus in Italy: Over 1,100 Now Infected, 29 Dead https://t.co/4m9wFafy5j",0
694,694.0,694.0,SARS-CoV-2 can survive for weeks on surfaces.,How long can coronavirus survive on surfaces? https://t.co/wqup90GHvL https://t.co/AXHzrvwLQ9,0
1006,1006.0,1006.0,Vitamin C cures coronavirus.,"Medical mask, tylenol, weed, ginger ale, al pastor tacos, and vicks. https://t.co/NEtl7vzAue",0
2012,2012.0,2012.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/3aPNPhXc85 via @USERNAME",0
2000,2000.0,2000.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus: South Korea tests 200,000 members of Shincheonji church - Business Insider https://t.co/nQrnG3ojEK",0
986,986.0,986.0,Avocado and mint tea cures coronavirus.,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",0
1128,1128.0,1128.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"@USERNAME Guys , Dean Koontz was writing about the WuHan 400 virus in.... drumroll...   1981",0
124,,,Holy communion cannot be the cause of the spread of coronavirus,"Together , we can prevent the spread of Corona Virus . Safety is key #COVID19 HTTPURL",0
1828,1828.0,1828.0,Holy communion cannot be the cause of the spread of coronavirus,@USERNAME We wish we could stand with you in this ordeal of China. We stood with us in our war against takfiri terrorism. We in Syria pray to God to remove this epidemic from you and help you to America if it is the cause of the epidemic. All love and appreciation of the Chinese people.,0
234,,,Vitamin C can prevent coronavirus circulation.,@USER ... about #coronavirus ? ?,0
652,,,Avocado and mint tea cures coronavirus.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
1858,1858.0,1858.0,A person can tell if they have coronavirus or not simply by holding their breath.,"Most people don't know what a corona virus is, or what makes it a Corona virus. They don't know how it infects or what it does in the body. Basically it is a Flu Virus and is transmitted the same old way. It's a Corona virus because of it's structure. It's mortality rate is 3.4% https://t.co/15cx4bDETk",0
237,,,Vitamin C can prevent coronavirus circulation.,@USER Criminals are immune to #coronavirus outside of jail .,0
697,697.0,697.0,Coronavirus is caused by 5G.,Coronavirus: Seven cases now  in Greece https://t.co/j5BD55DzPz,0
884,884.0,884.0,Holy communion cannot be the cause of the spread of coronavirus,"What is the message that God wants to send to us and the world through the Coronavirus ?

God speaks to us through the Holy Bible and also through serious events. 

""God, who at various times and various ways spoke in time past to the fathers by the prophets......""Heb.1:1-2",0
87,,,Fennel tea cures coronavirus.,The dark forces of the #coronavirus will not win while I 'm on campus .,0
1051,1051.0,1051.0,Coronavirus is genetically engineered.,"@USERNAME America, is exposed to a major threat with the #Coronavirus, ""as a result of the authorities' deliberate disregard for the seriousness of this virus"", which would put the lives of citizens at risk of the spread of this virus in an epidemic manner that cannot be controlled.",0
1047,1047.0,1047.0,COVID-19 is only as deadly as the seasonal flu.,"FYI, very few of the 2019-2020 “32-45 million” flu cases are actually confirmed.  Same for “18,000-46,000” deaths.  Thus the wide gaps in totals.  I suspect COVID-19 has always been around and like other pathogens, we’ve been blaming the flu for all of them.",0
515,515.0,515.0,Holy communion cannot be the cause of the spread of coronavirus,"I strongly believe that I eat ""kaloonji "" no #CoronaVirus can effect me 😇
Because of mercy of Allah , as my Prophet (S.A.W) said,
           ""Black seed oil to be the greatest medicine of them all"" . 
He also said "" Black Cumin heals every disease except for death """,0
661,661.0,661.0,Vitamin C can prevent coronavirus circulation.,Scientists working on a cure for coronavirus hope an antiviral drug called remdesivir could help fight the widespread disease https://t.co/Do4ggZuBdz,0
1586,1586.0,1586.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME Based on the delay through China Post, the odds are in your favor on this one; the virus only survives for 9 days on inorganic surfaces.",1
1492,1492.0,1492.0,Coronavirus is caused by 5G.,"Bill Gates warns: Coronavirus could be a 'once-in-a-century pathogen'
https://t.co/6m55G9uYmV
+ Check out https://t.co/Gbu4tj9In3",0
456,,,A person can tell if they have coronavirus or not simply by holding their breath.,Breaking : #COVID19 can be passed from one person to the other through breathing or talking @USER,0
1110,1110.0,1110.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Panic is the result of fear. Fear is the result of confusion. Confusion is the result of what happens when the president lies to the American people about what is happening with a virus on the edge of becoming a #pandemic.

#CONVID19 #CoronaVirus",0
1422,1422.0,1422.0,Coronavirus is genetically engineered.,Francis Boyle: Wuhan Coronavirus Is an Offensive Biological Warfare Weapon https://t.co/i44vsDSO27 via @USERNAME,0
1474,1474.0,1474.0,SARS-CoV-2 can survive for weeks on surfaces.,Coronavirus could survive up to NINE DAYS outside the body https://t.co/5ntQdyYS0e via https://t.co/n4IqDQGUWz,1
64,64.0,64.0,Coronavirus is genetically engineered.,Coronavirus is actually a mod ting..This needs stop ASAP smh..,0
803,803.0,803.0,Vitamin C can prevent coronavirus circulation.,https://t.co/4PXiNQk34Z Singapore using antibody tests to track Coronavirus  infections.,0
1859,1859.0,1859.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME @USERNAME What does the percentage who get the flu have to do with COVID-19? This is a different coronavirus than the usual seasonal flu. It has a different R0 (R naught) and mortality rate. Some health professionals are warning this could infect 40 to 70% of populations.,2
439,,,Hand sanitiser sold commercially does not destroy the coronavirus.,If hand sanitizer is flying off the shelf why is soap in low demand ? #dirtyhands #coronavirus,0
1548,1548.0,1548.0,Coronavirus can only survive in cold temperatures.,@USERNAME This could explain why the flu (and Coronavirus) grow more in colder (less sunny) climates,1
744,,,Vitamin C cures coronavirus.,Does #coronavirus respond to tax cuts ?,0
229,,,Vitamin C can prevent coronavirus circulation.,@USER #Coronavirus comes from #GlobalWarming ?,0
835,,,COVID-19 is only as deadly as the seasonal flu.,#Coronavirus is just a NEW flu virus - it will disappear in Summer . Why panic ? Just ban the flu infected Americans from traveling abroad .,2
400,,,Hand sanitiser sold commercially does not destroy the coronavirus.,What you need to know about the coronavirus and hand sanitizers . HTTPURL #handsanitizers #coronavirus,0
1074,1074.0,1074.0,Vitamin C cures coronavirus.,The answer to whether or not household disinfectants like Lysol and Clorox can protect against the coronavirus is complicated.​ https://t.co/Er32xipuXl,0
1537,1537.0,1537.0,Coronavirus is caused by 5G.,Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange https://t.co/H6j31DHMXI,0
628,,,SARS-CoV-2 can survive for weeks on surfaces.,"How long does COVID - 19 last on hard surfaces ? The following graphic summarizes a study by the U . S . Institute of Allergy and Infectious Diseases ( Mar . 17 ) HTTPURL #covid19 #coronavirus 3 DAYS on plastic & stainless steel , 1 DAY on cardboard , 4 HRS on copper HTTPURL",1
1179,1179.0,1179.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,The global view of an anthropologist on our current pandemic: The Coronavirus Is Much Worse Than You Think | Psychology Today https://t.co/DAqUOhrUJa,0
1706,1706.0,1706.0,The lifetime of SARS-CoV-2 is only 12 hours.,"Since I know this probably won't make it to US headlines, I just wanted to highlight that two women from the University of São Paulo (USP) in Brazil were able to do the genome sequencing of the COVID-19 in two days when the global average is 15 days. https://t.co/lSdC8gncxG",0
600,,,SARS-CoV-2 can survive for weeks on surfaces.,"Overall , SARS-CoV - 2 can be highly stable in a favourable environment , but it is also susceptible to standard disinfection methods . #COVID19",1
9,9.0,9.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME @USERNAME 9 days is for a related corona virus, not Covid-19, under IDEAL conditions. From memory, 40 F, high humidity and no sunlight. But hours is apparently quite possible.",0
863,863.0,863.0,The lifetime of SARS-CoV-2 is only 12 hours.,"SARS-CoV-2 (COVID-19) Analysis, treatment, prevention, etc.
 “...asymptomatic transmission for one to two weeks—or more.” 
“...The Novel Coronavirus Including Treatment Information and How To Prepare Your Home”",0
410,,,Hand sanitiser sold commercially does not destroy the coronavirus.,How to make your own hand sanitizer to help prevent the #coronavirus and flu HTTPURL,0
675,675.0,675.0,Vitamin C can prevent coronavirus circulation.,China To Conduct Study Treating Coronavirus Patients With High-Dose Vitamin C ~&gt; https://t.co/Isi1QYZkNw https://t.co/R1OrDkhyBD,0
766,766.0,766.0,COVID-19 is only as deadly as the seasonal flu.,"Dont know what numbers you've been drinking but you are truly wrong. COVID-19 is much deadlier than the Flu. Right now, exposure to Flu is much higher, in the millions and yes thousands die. It's okay to be incorrect, just don't mislead others. https://t.co/EqFrHcGyQr",2
372,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,This #COVID19 pandemic has really exposed the fact that Nigeria is not the giant of Africa .,0
590,590.0,590.0,Fennel tea cures coronavirus.,"@USERNAME My boy (11) has been sick for days. Terrible fever. He's convinced he has the coronavirus. I hate social media sometimes. You get to feeling better, mister. Rest, liquids and Tylenol. It works. Much love.",0
1377,1377.0,1377.0,Fennel tea cures coronavirus.,"@USERNAME @USERNAME Bioterror? Today, an old man, behind me, over breakfast, said that he didn't believe in any of that coronavirus, which was another ""thing"" that pharmaceutical companies did every 4 years to increase business. Recommended, vitamin C and echinacea tea. There is no flu to resist.",0
1730,1730.0,1730.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus: Disease won’t affect my church members – Pastor Adeboye https://t.co/I1eo5vcdta https://t.co/Hsa4KIs3Pv,1
447,447.0,447.0,Fennel tea cures coronavirus.,"@USERNAME @USERNAME The only prevention from any virus is to not come in contact with it. Airborne, zinc, elderberry, echinacea, none of it will prevent covid. It's extremely contagious and has a lifespan of up to 9 days on hard surfaces. Buy n95 masks and sterile gloves now while you still can.",0
1992,1992.0,1992.0,The lifetime of SARS-CoV-2 is only 12 hours.,"Confirmed cases of COVID-19 in South Korea is now 3,526 (+376)

#coronavirus #2019nCoV #COVID19 #SARSCoV2 #SouthKorea https://t.co/JAHZMqCNvg",0
111,,,Holy communion cannot be the cause of the spread of coronavirus,Mosques and churches are a very strong factor in the spread of covid 19 I think reducing the number of visitors is better . Because covid 19 is not treated yet #COVID19,0
145,,,Holy communion cannot be the cause of the spread of coronavirus,While there is an increase in number of new cases of #Coronavirus ( COVID - 19 ) Japanese authorities are encouraging people to stay at home to prevent the spread of the Virus HTTPURL,0
603,,,SARS-CoV-2 can survive for weeks on surfaces.,#SARS-Cov-2 #COVID19 is rising by 20 % in my area . Not good folks not good .,0
668,,,Avocado and mint tea cures coronavirus.,There was no #coronavirus when Obama was president . Just food for thought ...,0
136,136.0,136.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Should people be afraid if we are on the brink of a pandemic which will likely kill more people than died in WW1 and WW2 combined? That's what Spanish flu did, and coronavirus is looking as bad or worse.",0
736,736.0,736.0,Coronavirus is genetically engineered.,"People are deemed ""conspiracy theorists"" for not having evidence that it's a bioweapon, but they don't need evidence to make this claim. 👇 #coronavirus https://t.co/A3Uaoacz8s",0
132,132.0,132.0,Holy communion cannot be the cause of the spread of coronavirus,"Be saved &amp; written in the Lamb's Book of Life (see Revelation 21:27)! Ask Jesus in prayer to forever forgive/save you and be your Lord/Savior forevermore!
#virus #cold #flu #influenza #corona #coronavirus #disease #earth #humanity #human #mankind #womankind #peoplekind #teenagers",0
822,,,COVID-19 is only as deadly as the seasonal flu.,When will #Covid_19 Corona end ?,2
141,141.0,141.0,Vitamin C cures coronavirus.,"@USERNAME WHAT ABOUT THE ILLEGALS ENTERING W/ NO MEDICAL EXAM!THEY SLREADY BROUGH SICKNESS LIKE VENEREAS TUBERCULOSIS., CHICKEN pox Rubeola, mumps,POLIO and more! S@D DE@OCRATS ARE OK W/THAT! ILLEGALS R MORE DANGEROUS THAN THE CORONA VIRUS! WAKE UP AMERICA / ANOTHER DEMOCRAT DISTRACTION",0
1771,1771.0,1771.0,Vitamin C cures coronavirus.,"Visitors, staff w/o sick days, elderly resident &amp; patients with chronic health diseases make long term care facilities-chronic hospitals, nursing homes, memory care , long term acute care facilities- vulnerable to large outbreaks of resp infections like the flu and coronavirus. https://t.co/KnlhoyzIXq",0
455,455.0,455.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME FFS!  It IS a pandemic, lady. You've GOT to grow up &amp; stop believing the lies that Donald Trump spews.

Go read any paper on the COVID-19 virus directly, skip media &amp; Trump. It is a pandemic. It travels much faster than the regular flu &amp; is 20 times more deadly.

Good luck!",2
49,,,Coronavirus is genetically engineered.,Propagated epidemics . A live example #COVID19 .,0
649,,,SARS-CoV-2 can survive for weeks on surfaces.,"Does anyone know what the shelf life of the #coronavirus is ? I mean , if someone sneezes on an item in a store , how long does the virus stay alive to infect you ?",0
325,325.0,325.0,Avocado and mint tea cures coronavirus.,"It's probable @USERNAME caught Rhinovirus not Coronavirus. Get many doses of good chicken soup, run humidifier and bundle up for a few days. In future use zinc lozenges at the very first twinge of cold symptoms.  It works astoundingly well in reducing severity of colds. https://t.co/NJvqjSONe7",0
584,,,We're very close to a vaccine.,"President Donald Trump says , US is working with India on developing a #vaccine for #COVID19 , praising Indian-Americans as great scientists and researchers .",0
367,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Amazing Prediction by #sylviabrowne on #coronavirus #predictions HTTPURL,0
804,804.0,804.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME It's not the mortality rate that makes it dangerous but the fact that it appears MUCH more contagious than most viruses. The ""Spanish flu"" of 1918-19 had a mortality rate of 2-3% but killed 30 million. 
There are already far more Covid-19 cases than SARS or MERS. 
@USERNAME",0
1836,1836.0,1836.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus: Disease won’t affect my church members – Pastor Adeboye https://t.co/sl90M4BfJI https://t.co/kCaqhLTJaV,1
833,,,COVID-19 is only as deadly as the seasonal flu.,The #coronavirus bamboozled us #All .,2
1093,1093.0,1093.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME The line that COVID-19 is much less to worry about than flu has been promoted by the good idea to keep people calm. But often they quote Spanish flu stats instead of seasonal flu. It’s been misleading.,2
140,,,Holy communion cannot be the cause of the spread of coronavirus,Now Is The Time For Everyone To Pray And Cry Out To God For A Cure And An End To The #Coronavirus ! Pray The #Rosary ! HTTPURL,0
216,,,Vitamin C can prevent coronavirus circulation.,"This article highlights the important role played by Vitamin D in fighting some viral infections . Also , it shows how to compensate for poor Vitamin D receptor . COVID - 19 #coronavirus can most likely be fought by Vitamin D #vitaminD HTTPURL HTTPURL",0
933,933.0,933.0,SARS-CoV-2 can survive for weeks on surfaces.,"How can the virus live in Meth? It survives in the air for long periods of time? Meth keeps the virus alive? How?

https://t.co/t6TKXFnbj2",0
61,,,Fennel tea cures coronavirus.,Now #coronavirus is a racial issue . Fuck these ppl .,0
829,,,COVID-19 is only as deadly as the seasonal flu.,The only thing scarier than something like #Covid_19 is the people who think it 's OK to live like this for the next 60-70 years .,2
230,230.0,230.0,A person can tell if they have coronavirus or not simply by holding their breath.,What are the symptoms of coronavirus? How to know if you're at risk  https://t.co/UDPJcVh1CX,0
1907,1907.0,1907.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME @USERNAME 60 infected in USA and one death. Most infected individuals will do well. In China greater than 100,000 infected and about 2000 dead mostly elderly and with chronic conditions or immunocompromised.",0
601,601.0,601.0,Vitamin C can prevent coronavirus circulation.,HEALTH TIP TO PREVENT AGAINST CORONAVIRUS: Eat 2 garlic cloves per day. It does nothing to your immune system but I guarantee no one will come close to you #say #no #to #humancontact,0
448,,,Hand sanitiser sold commercially does not destroy the coronavirus.,"I have some good #news , #hydroxychloriquine can cure the #coronavirus . But , the problem is that it 's not tested .",0
1358,1358.0,1358.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME Covid-19 is a serious viral pneumonia, but compared to bubonic plague, which killed 1/4 of Europe, or even the 1918 Flu, probably not the greatest viral plague of all time. But the Americans seem to be working on upping its odds.",0
127,,,Holy communion cannot be the cause of the spread of coronavirus,I found this link to be a reliable source to track the spread of #coronavirus HTTPURL,0
434,,,Hand sanitiser sold commercially does not destroy the coronavirus.,The dark forces of the #coronavirus will not win while I 'm on campus .,0
805,,,COVID-19 is only as deadly as the seasonal flu.,@USER Absolute rubbish . Theres no such thing as #COVID19 . Its the flu .,2
1526,1526.0,1526.0,COVID-19 is only as deadly as the seasonal flu.,"Corona virus facts: it’s about as infectious as the common flu, but somewhat more fatal (latest estimate is 1.4% of cases result in death) https://t.co/xyuCEXeUbm",2
382,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"@USER Yes , considering the #COVID19 pandemic as an externality or a black swan event reveals the limitations / weaknesses of the economic concepts and theoretical models .",0
2003,2003.0,2003.0,Fennel tea cures coronavirus.,"I consume, in order of importance: Abraham Hicks tenets, Organika bone broth powder, UVB light on legs not soap-washed for 48 hours to extract D3, B12, + food mentioned in a 600-year old Chinese med book, ""Worth 1,000 Times More Than Gold"", alkaline/organic food/water +a few more https://t.co/JxhyLkZWDD",0
559,,,We're very close to a vaccine.,"He goes on to say they 're working on it and they 're going to get it done , but they do n't have a plan yet . #COVID19 #Coronavirus",0
618,618.0,618.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,@USERNAME @USERNAME @USERNAME Pffft. How delusional are you mob? Like anyone would wish a pandemic on their own country. I notice your idol the Mango Mussolini thinks Corona Virus is a hoax! I bet he and the loony anti vaxers run to get shots if there are mass deaths from it in the US.,0
1097,1097.0,1097.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Partly false claim: a 1981 book predicted the coronavirus 2019 outbreak | Article [AMP] | Reuters https://t.co/rESgSD6ExH,0
77,77.0,77.0,A person can tell if they have coronavirus or not simply by holding their breath.,True or false: you can get coronavirus from drinking corona? https://t.co/vzKCtufSnk,0
836,,,COVID-19 is only as deadly as the seasonal flu.,"Yes , I think #COVID19 will kill me . That 's just a fact .",2
1367,1367.0,1367.0,Coronavirus is caused by 5G.,"A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.",0
1889,1889.0,1889.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Robert Fisk: Iran's coronavirus outbreak is reminiscent of the Black Death https://t.co/HZdhj2GPlB,0
1192,1192.0,1192.0,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME @USERNAME As for getting “a shot” for COVID-19, a vaccine is probably 8-12 months away. You obviously don’t understand sarcasm very well, do you? 

I hope you stay safe in the Philippines given the number of Chinese nationals there, and the country’s varying stands of healthcare. 

Bye 👋",0
1141,1141.0,1141.0,Fennel tea cures coronavirus.,"How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/Rurn0Dz0aO",0
680,,,Avocado and mint tea cures coronavirus.,This crazed reaction to the #coronavirus is categorically moronic .,0
2001,2001.0,2001.0,Coronavirus is caused by 5G.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/3G34UV6Uck via @USERNAME",0
1709,1709.0,1709.0,We're very close to a vaccine.,What we need right now is a vaccine for TDS long before we need one for coronavirus. https://t.co/NudgeLMnOY,0
535,535.0,535.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","GLast month, in #Wuhan, where millions of people were in quarantine due to #coronavirus, people shouting at night were singing, reading national anthems, we were going to beat the #virus, and we were strong! https://t.co/cpnJ5dxrAT",0
860,860.0,860.0,Fennel tea cures coronavirus.,"Went shopping this morning! Tons of can golds, water, ketchup, spaghetti sauce, TP and I ordered $75 dollars worth of vitamins and meds for the eventual outbreak of #coronavirüs in Texas!… https://t.co/i3sowwwrzg",0
816,816.0,816.0,Avocado and mint tea cures coronavirus.,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Am I prepared? Suits, gloves, N95 masks, googles, gloves, hand sanitizers, water, packed freezer and fridge, snack bars, cereals evaporated milk, etc",0
1503,1503.0,1503.0,Vitamin C can prevent coronavirus circulation.,Modern plumbing helps prevent spread of COVID-19 Coronavirus. Toilets and the installation of water distribution systems that deliver clean water into homes are widely acknowledged to have saved more lives than anything else in the world: https://t.co/LsNSSTAqXA https://t.co/IVrMFaqAeo,0
