,Unnamed: 0.1,Unnamed: 0,premise,text,stance
2040,2040.0,2040.0,Coronavirus is genetically engineered.,"@USERNAME Every new engineered virus is made  more effective than the ones preceding it.For example, the new corona virus bio weapon has spikes on it which targets by attachment the lungs, nose, and upper respiratory system. There is a component which targets Asian men. High tech science.",1
56,56.0,56.0,Coronavirus is caused by 5G.,"Everything you said is true plus 1 more thing. Coronavirus is not even as deadly as the flu, but the transmission is unique and could be a generally non-lethal experiment in preparation for future germ warfare. I don't trust the Chinese, the communists or the globalists at all. https://t.co/fPuSTCp9b1",0
1963,1963.0,1963.0,We're very close to a vaccine.,@USERNAME @USERNAME @USERNAME @USERNAME The question at hand is that we are coming near to a possible pandemic infestation with Coronavirus. My question is are they sure they want to cut the funds and limit all physicians to 50 patients per day. All doctors will turn them away and deaths will occur.,0
1255,1255.0,1255.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Coronavirus Update, Map As More Than 4,000 People Infected Outside China in Over 50 Countries https://t.co/n9BvRTn93D",0
1858,1858.0,1858.0,A person can tell if they have coronavirus or not simply by holding their breath.,"Most people don't know what a corona virus is, or what makes it a Corona virus. They don't know how it infects or what it does in the body. Basically it is a Flu Virus and is transmitted the same old way. It's a Corona virus because of it's structure. It's mortality rate is 3.4% https://t.co/15cx4bDETk",0
1167,1167.0,1167.0,Coronavirus can only survive in cold temperatures.,"Science explains the theory of why the #COVID19 #coronavirus should “miraculously go away” when the northern half of the globe warms up.
Warm, humid weather can make it harder for respiratory droplets to spread viruses.
https://t.co/F5V5bvxqpY #GlobalWarmingGood",1
884,884.0,884.0,Holy communion cannot be the cause of the spread of coronavirus,"What is the message that God wants to send to us and the world through the Coronavirus ?

God speaks to us through the Holy Bible and also through serious events. 

""God, who at various times and various ways spoke in time past to the fathers by the prophets......""Heb.1:1-2",0
718,718.0,718.0,The lifetime of SARS-CoV-2 is only 12 hours.,"Preliminary estimates suggest that the death rate associated with COVID-19 is between one and two per cent, which is higher than the average death rate associated with seasonal flu strains, at around 0.1 per cent
.
https://t.co/iNgnfAf27d",0
1436,1436.0,1436.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME If it spreads so easily because it is undectable, it must be mild right? Common sense says there are millions of cases by now. This is nothing more than a strong cold. Common cold caused by Coronavirus family. CC is also fatal in some cases.",0
1718,1718.0,1718.0,Vitamin C can prevent coronavirus circulation.,"Indian government says homeopathy can help prevent Coronavirus. 

""It has been recommended that homoeopathic medicine Arsenicum album 30 could be taken empty stomach daily for three days as a prophylactic medicine against the infection.""

https://t.co/ooDtcy6gmg",0
94,94.0,94.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME @USERNAME @USERNAME ""...coronavirus infections most often occur during the winter months and early spring. ...coronavirus and may catch the same one about 4 months later.
This is because coronavirus antibodies do not last for a long time."" 

So.  We are doomed. 

https://t.co/GEtXXGZb1C",0
878,878.0,878.0,Vitamin C can prevent coronavirus circulation.,@USERNAME Lysol prevents the coronavirus. Read the label.,0
1339,1339.0,1339.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"On a taxi ride to central London last Saturday, taxi driver told me how Dean Koontz predicted coranavirus in an 80s novel. Uber driver just now in PDX was getting OANN alerts on his mobile. Said China was purposefully doing this?!? Govs need to Ed more.
cc @USERNAME",0
950,950.0,950.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"I should add, none of the books are about the coronavirus. Just previous pandemics and outbreaks, disease science, and experiences of living through one (both as doctor and bystander)",2
484,484.0,484.0,A person can tell if they have coronavirus or not simply by holding their breath.,Uber drivers out here still giving strangers rides not knowing if the person they’re picking up had the coronavirus or not..:good luck out there drivers..,0
1760,1760.0,1760.0,Vitamin C cures coronavirus.,"@USERNAME @USERNAME Bioterror? Today, an old man, behind me, over breakfast, said that he didn't believe in any of that coronavirus, which was another ""thing"" that pharmaceutical companies did every 4 years to increase business. Recommended, vitamin C and echinacea tea. There is no flu to resist.",0
1699,1699.0,1699.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Conspiracy aside, the Dean Koontz novel that refers to the ‘Wuhan-400’ virus as “China’s most important and dangerous new biological weapon in a decade” is EERIE asf #Coronavid19",0
2016,2016.0,2016.0,Vitamin C can prevent coronavirus circulation.,Quarantine for Coronavirus Has Serious Side Effects – Bloomberg https://t.co/XcVtYDxpav,0
1677,1677.0,1677.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME When you have 40k patients in a 1 M city, fatality rate will definitely larger than 2%, methinks will reach 4-5% based on data from Wuhan. There will be not enough medical resources in city, medical system will collapse by then.",0
235,235.0,235.0,Holy communion cannot be the cause of the spread of coronavirus,"It's Saturday night, hours after the first U.S. death linked to coronavirus was announced; 

tomorrow is Sunday, and some church leaders are modifying communion or encouraging their congregants that staying home, if you feel sick, is not a sin:
https://t.co/lU3klFx4Za",2
1967,1967.0,1967.0,We're very close to a vaccine.,"The Corona virus is a manufactured biological weapon. The CDC has prohibited testing, withdrawing THEIR tests kits due to non-performance. They have no idea how many cases exist in the US. we are being slow walked into a very dangerous place.",0
1060,1060.0,1060.0,Coronavirus is genetically engineered.,@USERNAME Coronavirus is common in dogs. Canine Coronavirus is not Covid-19. One thing white people have in abundance are facts.,0
159,159.0,159.0,Coronavirus is caused by 5G.,"We must have a conversation about mental health supports considerations in relation to the #coronavirus (COVID-19) outbreak.
#Mentalhealth impacts of the outbreak are far reaching it is critical as part of the messaging to include  where people can recieve mental health support.",0
406,406.0,406.0,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME Chance of running into a person with the flu is higher than running into a person with Corona Virus.

Millions have the flu and 16,000 have died.

Around 57 people have the Corona Virus with 1 death so far.",0
82,82.0,82.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME The virus can survive on surfaces for a long time. It’s a genuine concern. Doctors in our country are worried about packages coming from China as well. It spreads like wildfire. It’s not racist, it’s a concern for health at this point. People should halt ordering from China.",1
1927,1927.0,1927.0,Coronavirus is genetically engineered.,"Coronavirus: is a novel virus named for the crownlike spikes that protrude from its surface, can infect both animals and people and can cause a range of respiratory illnesses from the common cold to more dangerous conditions like Severe Acute Respiratory Syndrome, or SARS.",0
1230,1230.0,1230.0,Fennel tea cures coronavirus.,"Coronavirus- Hysteria. Almost no flour, milk, many empty shelves - spaghetti, instant soups, bread, beans. People are buying everything they can store. https://t.co/FmifNgVMQn",0
1130,1130.0,1130.0,Coronavirus is caused by 5G.,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/BrjrPgWOrT,0
1563,1563.0,1563.0,Coronavirus is caused by 5G.,"Coronavirus - Joe Imbriano, 5G is a kill grid that will lead to forced v... https://t.co/R5R01IIo5U via @USERNAME",1
1823,1823.0,1823.0,Coronavirus is caused by 5G.,"@USERNAME @USERNAME Human coronavirus is listed on your can of Lysol. It is a very mild form of the regular flu. Regular flu kills almost 40,000 a year. Coronavirus is the Fake MSM scare tactic.  Wash your hands and use sanitizer.",0
970,970.0,970.0,Avocado and mint tea cures coronavirus.,"Just bought hella bulk rubbing alcohol , need oil , vitamins and other stuff for this coronavirus all the hand sanitizer all sold out all locations &amp; online . This shit scary 😫",0
1131,1131.0,1131.0,SARS-CoV-2 can survive for weeks on surfaces.,Coronavirus Update: COVID-19 Symptoms May Only Appear After 2 Weeks Quarantine Says Studies https://t.co/krKAYbH8Wp,0
694,694.0,694.0,SARS-CoV-2 can survive for weeks on surfaces.,How long can coronavirus survive on surfaces? https://t.co/wqup90GHvL https://t.co/AXHzrvwLQ9,0
801,801.0,801.0,Coronavirus is genetically engineered.,@USERNAME not in opinion.  people don't realize that covid-19 is a true killer.,0
2100,2100.0,2100.0,SARS-CoV-2 can survive for weeks on surfaces.,How long can coronavirus live on surfaces? https://t.co/ETJXmlHMwH,1
1499,1499.0,1499.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME @USERNAME Is hand sanitizer effective against corona virus?  I know it had limited effectiveness against viruses, but WA DOH mentioned it as option if no ability for hand washing.",0
1951,1951.0,1951.0,Africans are more resistant to coronavirus.,Russia and China are taking different but equally dangerous approaches to coronavirus https://t.co/nPa7G7DFKQ,0
1196,1196.0,1196.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME He's finally honest.
Of course only his base is going to fall for this. 
Dollars to donuts they think Covid-19 is a hoax.
It will be their downfall.",0
1653,1653.0,1653.0,Holy communion cannot be the cause of the spread of coronavirus,"Now that I think of it, churches are the perfect place to spread diseases. Dense crowd, communion, handshakes, etc. Not to mention the vulnerable group likes children and old people.
I think we need some sort of regulation about this to prevent corona outbreak",2
1570,1570.0,1570.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME @USERNAME Oh I’m from China so I could see posts in mandarin (which is quite different from what China government told the world). Also there were two days Wuhan suddenly had over 10000+ increased cases, suggested an increase in testing ability as well as higher previously infected number",0
1738,1738.0,1738.0,Coronavirus can only survive in cold temperatures.,Study finds that Coronavirus could survive up to NINE DAYS outside the body https://t.co/vRPwrdlSWm https://t.co/txPcwqh0QO,0
882,882.0,882.0,Vitamin C can prevent coronavirus circulation.,@USERNAME May work out favorably for you- heard nicotine helps block cytokine storm (the main damage of coronavirus) https://t.co/c2vuGT1AKs,0
1540,1540.0,1540.0,Coronavirus is caused by 5G.,The U.S. is banning travel to Iran in response to the outbreak of the new coronavirus and elevating travel warnings to regions of Italy and South Korea. https://t.co/4CtbPX6KVa,0
1735,1735.0,1735.0,Coronavirus is caused by 5G.,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/pMP7Ezt5dN,0
1723,1723.0,1723.0,Africans are more resistant to coronavirus.,The tone of the article suggests that there might be tens of thousands of people in Japan being infected with coronavirus SARS CoV-2. https://t.co/8mQniwbG3b,0
1280,1280.0,1280.0,Coronavirus is caused by 5G.,Iran has 43 deaths out of 593 cases from coronavirus. Either it's massively underreported (likely) or we're dealing with a mutated strain. Iran's mortality rate is 7% which is 3.5x higher than the global average.,0
675,675.0,675.0,Vitamin C can prevent coronavirus circulation.,China To Conduct Study Treating Coronavirus Patients With High-Dose Vitamin C ~&gt; https://t.co/Isi1QYZkNw https://t.co/R1OrDkhyBD,0
532,532.0,532.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME Look at China. The original tweet. It won't take much to bring the global economy to a screeching halt. COVID-19 could be the thing, or not, but something will. It's all too top-heavy and fragile to stay standing for that much longer.",0
1894,1894.0,1894.0,Coronavirus can only survive in cold temperatures.,"@USERNAME There are multiple types of coronavirus that can infect humans.  One can cause the common cold.  SARS, MERS and this virus are others.  Lysol can kill the common cold version.",0
1136,1136.0,1136.0,Holy communion cannot be the cause of the spread of coronavirus,"The evangelicals think these are the end days with trump as the anti christ!! This coronavirus is the plague that was promised, that’s why trump did nothing to prepare us for it! https://t.co/4ItDRjZuMz",0
118,118.0,118.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME
@USERNAME @USERNAME @USERNAME
From GP friend, #COVID2019 may survive &lt;= 7 days on a hard surface.

Coincidentally, tells me wart virus can withstand cold from liquid nitrogen... 

Hypothetically, seems that COVID-19 may be able to travel by air mail https://t.co/h349h3Uvnl",1
1290,1290.0,1290.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Remember this apocalyptic moment? Thousands died in the U.S., not nearly the panic as with Corona.

2009 H1N1 Pandemic https://t.co/IPDVYVPWOV via @USERNAME",0
820,820.0,820.0,Coronavirus can only survive in cold temperatures.,"Coronavirus can be easily killed by negative interest rates, apparently.
 https://t.co/zqAqPMguY0",0
1379,1379.0,1379.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Partly false claim: a 1981 book predicted the coronavirus 2019 outbreak | Article [AMP] | Reuters https://t.co/yJOwJ1mfSD,0
1327,1327.0,1327.0,Coronavirus is caused by 5G.,#France - There is an ongoing outbreak of coronavirus (COVID-19) in Haute Savoie and Oise. The French authorities have indicated they may cancel some large events or gatherings of more than 5000 people to limit the outbreak. More info: https://t.co/MGz66TzseT https://t.co/Ail7sNnfu2,0
960,960.0,960.0,We're very close to a vaccine.,"@USERNAME @USERNAME 3....TRUMP: “We are rapidly developing a vaccine. ... The vaccine is coming along well, and in speaking to the doctors, we think this is something that we can develop very rapidly.” — news conference Wednesday

THE FACTS: No vaccine is imminent for the coronavirus",2
1842,1842.0,1842.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus has spread to a number of countries around the world – and of course, African countries are at risk. Burtram Fielding explains what can be done to ensure the risks remain minimal.
#Podcast 🎧 https://t.co/K3fywuTpXP",0
2069,2069.0,2069.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME Nope, I am saying that the Coronavirus is a known cold weather virus, that comes along in the winter months. Of course it can survive but might not be as virulent. Have you ever caught a cold in the afternoon sun in Nigeria?",1
850,850.0,850.0,The lifetime of SARS-CoV-2 is only 12 hours.,"Novel #coronavirus (COVID-19) imaging features overlap with #SARS and #MERS: #COVID-19's imaging features are variable and nonspecific, but the imaging findings reported thus far do show 
https://t.co/tO4EYLCOzO",0
1472,1472.0,1472.0,Coronavirus is genetically engineered.,"""Looking at the data alone, we could observe this complex pattern and not know whether a deadly epidemic was being reinforced by a virus, or by a social phenomenon, or some combination.""
https://t.co/dChBOcDAWs",0
1628,1628.0,1628.0,A person can tell if they have coronavirus or not simply by holding their breath.,People on Blind are really discussing whether or not the coronavirus will impact real estate prices enough for them to afford to buy property in the bay area.,0
1362,1362.0,1362.0,Vitamin C cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/8kHgFmbzie",0
152,152.0,152.0,Coronavirus is genetically engineered.,"@USERNAME There is no mention of the findings of Prof. Francis Boyle, author of the US Biological Weapons Act of 1989, who states emphatically that #Coronavirus is most definitely a Bio Weapon created in a Lab! Mike Adams (https://t.co/OERYqg0SUX), Health Ranger, agrees with his analysis.",1
1299,1299.0,1299.0,We're very close to a vaccine.,It’s going to take a lot longer to make a COVID-19 vaccine than a treatment https://t.co/k7yIE4iw61 https://t.co/krxdIWCGrn,2
944,944.0,944.0,Coronavirus is caused by 5G.,It would be so ironic that the cure for coronavirus is drinking corona's... https://t.co/CX2tBPGEss,0
948,948.0,948.0,Coronavirus can only survive in cold temperatures.,Coronavirus can live on common surfaces for nine days https://t.co/AeuZmNpKU2,2
1017,1017.0,1017.0,Coronavirus can only survive in cold temperatures.,"Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines – https://t.co/1V92tmh9N3 https://t.co/yDAtfkdKMj",0
729,729.0,729.0,Coronavirus is genetically engineered.,"@USERNAME In other words, AmeriKKKa is using COVID-19 as a biological weapon against Iran and got f*cked because PRC doesn't bow down to their interests",0
310,310.0,310.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"In the year 1981 Dean Koonts wrote a suspense nobel called ""The Eyes of Darkness"". In it, he describes how in the year 2020 in the city of Wuhan, a new virus that would affect the entire planet will be discovered. 
https://t.co/jNfu36mUWn",1
73,73.0,73.0,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/x8pUKDFZjW",0
860,860.0,860.0,Fennel tea cures coronavirus.,"Went shopping this morning! Tons of can golds, water, ketchup, spaghetti sauce, TP and I ordered $75 dollars worth of vitamins and meds for the eventual outbreak of #coronavirüs in Texas!… https://t.co/i3sowwwrzg",0
1922,1922.0,1922.0,SARS-CoV-2 can survive for weeks on surfaces.,Interesting. The last report I heard was that the virus couldn't survive on surfaces for more than minutes 😕 Who to believe? Also remember that advert about colds and flu that said a sneeze can travel up to 8 miles? 😷😰 https://t.co/yh6FRZoRpT,2
1390,1390.0,1390.0,We're very close to a vaccine.,It’s going to take a lot longer to make a #COVID-19 vaccine than a treatment - The Verge https://t.co/hXiUTm0Alk,2
662,662.0,662.0,Coronavirus can only survive in cold temperatures.,"Fact
Its a virus
Fact coronavirus has been around for years....read the back of your spray lysol can it kills it.
Fact
Common cold and yearly flu can kill you. 
Fact yearly flu has killed between 25000&amp;85000 per yr.
Fact this is no different https://t.co/rmxZZdXg7A",0
805,805.0,805.0,Vitamin C cures coronavirus.,"@USERNAME Just got back from Costco. Sign saying they're out of masks, thermometers, hand sanitizer, rubbing alcohol and a few more items and they don't know when to expect more due to the coronavirus scare.",0
116,116.0,116.0,Coronavirus is caused by 5G.,People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. https://t.co/55VdAHpvbH,0
2097,2097.0,2097.0,We're very close to a vaccine.,It’s hella concerning that the corona virus is so close to everybody,0
1268,1268.0,1268.0,Africans are more resistant to coronavirus.,"Yahoo Reports A Half A Million People 500k Are Infected With Coronavirus In China not the reported 78k (Yahoo everyone's already heard WHO say the numbers are only 10% of the actual cases, so your numbers aren't even close, geez)
https://t.co/IOi7WbhWww",0
896,896.0,896.0,Coronavirus can only survive in cold temperatures.,Coronavirus can't survive in https://t.co/NAoWM134Er as d temp.rises during summer it also dies.Hoping,1
1084,1084.0,1084.0,Coronavirus can only survive in cold temperatures.,"@USERNAME I think it's because the southern hemisphere is warm. Flu season also occurs in winter. India, South and Central America are pretty much free of the virus. The cases they've had likely came from elsewhere. I predict the epidemic will subside when warmer weather arrives.",1
369,369.0,369.0,Avocado and mint tea cures coronavirus.,"I consume, in order of importance: Abraham Hicks tenets, Organika bone broth powder, UVB light on legs not soap-washed for 48 hours to extract D3, B12, + food mentioned in a 600-year old Chinese med book, ""Worth 1,000 Times More Than Gold"", alkaline/organic food/water +a few more https://t.co/JxhyLkZWDD",0
1038,1038.0,1038.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME In order to compare Covid-19 to non-Covid influenza, you need to make a true ""apples-to-apples"" comparison. Right now, this cannot be done because there is no vaccine for Covid-19. Absent a vaccine, we do not know how truly deadly this is or how contagious (we can only guess).",0
1821,1821.0,1821.0,Holy communion cannot be the cause of the spread of coronavirus,"Dear fellow Catholics in America:

1. It is an act of charity to take precautions to avoid spreading serious illnesses, including the ordinary flu and the novel coronavirus. It is not silly, stupid, a waste of time, or a denial of your rights at Mass.",0
486,486.0,486.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","US reported 1st Covid-19 death. 8,200 have already died in US in 2019 from common flu. A little over 2,800 have reportedly died worldwide from CoV. All but several hundred those within China with huge majority of those in Wuhan. CoV danger just looks dramatically media overblown.",0
673,673.0,673.0,Avocado and mint tea cures coronavirus.,"@USERNAME @USERNAME The only prevention from any virus is to not come in contact with it. Airborne, zinc, elderberry, echinacea, none of it will prevent covid. It's extremely contagious and has a lifespan of up to 9 days on hard surfaces. Buy n95 masks and sterile gloves now while you still can.",0
119,119.0,119.0,Avocado and mint tea cures coronavirus.,"St David's Day ewes - https://t.co/SWG0pumrT6 Dragons, daffodils and leeks, Coronavirus, Seniors, Minis and Mums https://t.co/BL5t4goSeP",0
1132,1132.0,1132.0,The lifetime of SARS-CoV-2 is only 12 hours.,"The Problem With Telling Sick Workers to Stay Home https://t.co/pGdPFdww4F “No one knows how long COVID-19 can live on a dry surface, but in the case of SARS, another novel coronavirus, Gershon said it was found to survive for up to a week on inanimate objects.”",2
1123,1123.0,1123.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME @USERNAME There are tens of thousands of dead in Wuhan. It is a massive cover up by the Chinese government. ☹

https://t.co/sY23F5tndf",1
641,641.0,641.0,Africans are more resistant to coronavirus.,"The elderly is more at risk with this virus!  
#coronavirus https://t.co/iS1ieQ5PAW",0
1404,1404.0,1404.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Did a 1981 Dean Koontz thriller predict the coronavirus outbreak? https://t.co/jpLcuQ78g9 via @USERNAME,1
1367,1367.0,1367.0,Coronavirus is caused by 5G.,"A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.",0
1464,1464.0,1464.0,Coronavirus is caused by 5G.,"COVID-19 is an infectious disease caused by a new coronavirus introduced to humans for the first time.

It is spread from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes.
Ps: https://t.co/3Du0rfEch5 https://t.co/e4YY3QZIAq",0
534,534.0,534.0,We're very close to a vaccine.,@USERNAME @USERNAME Israel might just beat him to the cure. They are so close. They had been studying it for years in chicken and noticed it close to this version. Israeli scientists claim to be weeks away from coronavirus vaccine https://t.co/UyOcW5gk6q,0
451,451.0,451.0,Fennel tea cures coronavirus.,"Effective basic precautions against cold and flu viruses
To help prevent all respiratory illnesses including Coronavirus COVID-19:

Clean your hands often with soap and water or use alcohol-based hand sanitizer.
Cough and sneeze into the bend of your arm, not into your hand.",0
1003,1003.0,1003.0,Holy communion cannot be the cause of the spread of coronavirus,"7. The Church has the right to permit the laity to receive Holy Communion in the hand. She is in charge of the sacraments. If she, through her lawful authorities, requests that people consider receiving in this way during an outbreak of illness, that request should be...",0
977,977.0,977.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus May Be Spreading So Fast Because of Fecal Transmission, Scientists Say https://t.co/tCaWEjOj5t",0
1919,1919.0,1919.0,Coronavirus is genetically engineered.,"@USERNAME National Security and Bioterrorism Threat!
COVID19/Flu CDC should cite this threat!
Illegal immigration threatens the safety of AMERICANS and also overburdens hospitals!",0
240,240.0,240.0,Africans are more resistant to coronavirus.,"At Least Half A Million People Are Infected With #Coronavirus In China

https://t.co/hssh5Obj2F https://t.co/LeGFTSeY1u",0
207,207.0,207.0,Avocado and mint tea cures coronavirus.,"Just stocked a storage box with chips, chicken noodle soup, vodka and peanut butter. COVID-19, I’m ready",0
1985,1985.0,1985.0,COVID-19 is only as deadly as the seasonal flu.,"New research suggests COVID-19 is 20 times more deadly than the flu. However, doctors say there are several factors you must consider. https://t.co/8Wm0BT1ala",2
204,204.0,204.0,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME Sneezing people can spread coronavirus. They don't have to be really sick to spread it. Some may have very mild symptoms. That's how the ""community acquired"" cases are happening.",0
437,437.0,437.0,We're very close to a vaccine.,@USERNAME @USERNAME @USERNAME I’m neither ignorant or stupid. I work in the medical field and have been following the updates from the proper authorities. The risk is still extremely low. The CDC is being very proactive in their pursuits of developing a vaccine and has been taking the proper precautions.,0
636,636.0,636.0,Coronavirus is caused by 5G.,Corona virus is a family of viruses that infect the lungs. Covid19 is a new strain... https://t.co/5ypgxo7RAQ,0
1325,1325.0,1325.0,Africans are more resistant to coronavirus.,US cases: There are now 71 confirmed and presumptive positive cases of coronavirus in the United States.,0
1734,1734.0,1734.0,Avocado and mint tea cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc. #AdoptVedicHoliPreventCorona https://t.co/2SvWjr1meW",0
507,507.0,507.0,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME @USERNAME ...originated in bats. In short, the characteristics of SARS-CoV-2 fall in line with what we know about other naturally occurring coronaviruses that made the jump from animals to people.
https://t.co/IJrbiLQapC",0
39,39.0,39.0,Hand sanitiser sold commercially does not destroy the coronavirus.,@USERNAME @USERNAME This is untrue. Hand sanitizer will absolutely kill the covid-19  virus.,2
1496,1496.0,1496.0,Holy communion cannot be the cause of the spread of coronavirus,"AIDS, H1N1, Coronavirus... Yah our god sends his judgments, men discover how to cure, and then he sends another one brand new;  divine judgment never stops on Earth",0
16,16.0,16.0,Holy communion cannot be the cause of the spread of coronavirus,"In response to concerns expressed by the faithful regarding the potential spread of the #coronavirus, the Archdiocese of Galveston-Houston is suspending the distribution of Holy Communion. https://t.co/aDQGtpZ1qq",0
1651,1651.0,1651.0,Coronavirus can only survive in cold temperatures.,"How long can coronavirus survive on surfaces?
https://t.co/PUvdpCNUbH",0
1484,1484.0,1484.0,Coronavirus is genetically engineered.,Coronavirus is coming. Is New York ready? | CSNY https://t.co/Ah5PVRtEj2,0
1591,1591.0,1591.0,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME @USERNAME A real md would tell people to use universal precautions in order to protect themselves. There is no correlation between obesity and the spread of coronavirus. You are not a real doctor.,0
747,747.0,747.0,Fennel tea cures coronavirus.,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",0
1086,1086.0,1086.0,Coronavirus is genetically engineered.,Corona Virus didn’t kill Epstein.,0
1547,1547.0,1547.0,Vitamin C cures coronavirus.,"@USERNAME Respectfully 1918 is quite different than 2020. I’m surprised you aren’t discussing more natural preventives to the coronavirus. There are many ways to avoid getting sick like taking megadoses of Vitamin C,A and liver. You know this Dr Savage. Why aren’t you talking about it?",0
1979,1979.0,1979.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Bill Gates calls coronavirus a 'once-in-a-century' pathogen

The 1918 Spanish influenza pandemic is the benchmark by which all modern pandemics are measured. Some 20% to 40% of the worldwide population became ill &amp; more than 50 million people died. 

 https://t.co/ZyuR66z7mV",0
630,630.0,630.0,Avocado and mint tea cures coronavirus.,"apparently costcos in king county are completely out of toilet paper, hand sanitzer, paper towels, clorox wipes, and bottled water. people are FREAKING out about coronavirus having killed someone so close to home. don’t go to costco today 🙃",0
1742,1742.0,1742.0,Holy communion cannot be the cause of the spread of coronavirus,"Corona Virus is a killing virus I know.But let's say God has a timing for everyone's https://t.co/vNFpnZ6WQp weither dead because of Corona or not..Corona is the reason yes,but it's your timing.",0
1801,1801.0,1801.0,SARS-CoV-2 can survive for weeks on surfaces.,"The Problem With Telling Sick Workers to Stay Home https://t.co/pGdPFdww4F “No one knows how long COVID-19 can live on a dry surface, but in the case of SARS, another novel coronavirus, Gershon said it was found to survive for up to a week on inanimate objects.”",1
1359,1359.0,1359.0,Africans are more resistant to coronavirus.,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://t.co/6vDhzxFv40 @USERNAME,0
946,946.0,946.0,Holy communion cannot be the cause of the spread of coronavirus,Archdiocese suspends drinking from Holy Communion Chalice amid coronavirus fears - Feb 29 @ 10:12 PM ET https://t.co/4uOM39Z7ip,2
1305,1305.0,1305.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"BREAKING: The #Perth man being treated in Sir Charles Gairdner Hospital for coronavirus has passed away, making him the first Australian to die from the virus. #9News
#Wuhan #China #COVID19 #Coronavirus #Pandemic #WHO @USERNAME",0
529,529.0,529.0,Coronavirus is caused by 5G.,novel coronavirus is causing an outbreak of respiratory illness (COVID-19) in Iran.,0
589,589.0,589.0,Coronavirus can only survive in cold temperatures.,"@USERNAME reasons this can be considered offensive:
the coronavirus cannot be retained in a parcel of any kind. when a package is shipped, the temperatures changes too much for it to actually survive. are you scared to open a parcel in fear that you may get the flu? no.",0
1703,1703.0,1703.0,We're very close to a vaccine.,"I don’t need a vaccine for coronavirus, I have AirPods",0
