,Unnamed: 0.1,Unnamed: 0,premise,text,stance
1783,1783,1783,Vitamin C cures coronavirus.,"The arrival of the Coronavirus in the U.S. as well as announcement of the first death related has triggered a wave of panic as hundreds storm stores hoping to stock up on essential items like water, dry foods and disinfecting wipes. More to come @USERNAME",0
1536,1536,1536,Coronavirus is genetically engineered.,"Coronavirus, quite fancy. It’s too late to stop the spread of it. Just like the H1N1 virus, we will have vaccines available hopefully w/ in a year or 2. Young children, elderly, and individuals with a list of other health issues remain at risk.",0
957,957,957,Coronavirus is genetically engineered.,@USERNAME Stop buying masks! They are not effective against COVID-19.,0
780,780,780,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME @USERNAME @USERNAME Feb. 29 #CoronaVirus 1930 est:

Cases Worldwide:   86,571
  Mainland China:   79,824  ""confirmed""
       International:     6,747

              Fatalities:    2,978

More new #covid19 cases in US than in all of China ex-Hubei for 2nd straight day. https://t.co/op6FeFoV80",0
358,358,358,Coronavirus is genetically engineered.,"@USERNAME It's a Bio-Weapon Attack. 

They never went to this much trouble for SARS, MERS, or Ebola. 

This #coronavirus has a different and a more sinister feel.
The reactions from World leaders reveals this.",0
830,830,830,Holy communion cannot be the cause of the spread of coronavirus,#coronavirus find each of those sins deep inside recognize each Spirit apologize and begin to live. The light in them will begin to burn again. God bless you and may the Seven Spirits if God forgive one drop for each church of precious blood from Jesus the Messiah for each group.,0
1013,1013,1013,Vitamin C cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
2055,2055,2055,Coronavirus is caused by 5G.,Coronavirus: PM announces 'battleplan' after three more cases confirmed https://t.co/E8g5sbwV3v di @USERNAME Visit ★ #Blackstar https://t.co/GBqoglqtOy,0
292,292,292,Coronavirus is caused by 5G.,"The first fatality from the novel coronavirus has been confirmed on US soil, as President Donald Trump on Saturday urged Americans not to panic.
https://t.co/joDvaCeyUU",0
1958,1958,1958,A person can tell if they have coronavirus or not simply by holding their breath.,"Millimetre wave technology will kill an individual by robbing them of oxygen to breath. This begs the question? Is it Corona killing people or is the virus being used to cover-up the implementation of millimetre wave technology? If true, no one is safe.

https://t.co/jaegtPGVed",0
1475,1475,1475,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/cdVF9qcR0V via @USERNAME",0
395,395,395,Coronavirus is genetically engineered.,"@USERNAME @USERNAME @USERNAME Apologies, just noticed that. But that also bumps the margin tremendously now that we're both talking worldwide. Covid-19 is undoubtedly and significantly deadlier than the flu.",0
1290,1290,1290,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Remember this apocalyptic moment? Thousands died in the U.S., not nearly the panic as with Corona.

2009 H1N1 Pandemic https://t.co/IPDVYVPWOV via @USERNAME",0
591,591,591,Coronavirus is genetically engineered.,@USERNAME How about you FOCUS yourself on minimizing the damage Covid-19 is wreaking throughout our country?,0
981,981,981,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/sdedH73Apw via @USERNAME",0
1151,1151,1151,Coronavirus can only survive in cold temperatures.,How long can coronavirus live on surfaces? https://t.co/AiMxe3NElr,0
1959,1959,1959,The lifetime of SARS-CoV-2 is only 12 hours.,the relapse rate of sars-covid-19 is fuckin scaary,0
73,73,73,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/x8pUKDFZjW",0
378,378,378,The lifetime of SARS-CoV-2 is only 12 hours.,The US has just hit 70 confirmed cases of COVID-19.,0
321,321,321,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME They're actually not very effective for health car either. N95 means 95% of particulate 3microns or larger. Coronavirus is approx 1.2microns when aerosolized, if in droplets it would get filtered though. This is likely why so many health-care workers in Wuhan got sick.",0
309,309,309,Coronavirus is caused by 5G.,Coronavirus can live on common surfaces for nine days https://t.co/AeuZmNpKU2,0
592,592,592,Coronavirus can only survive in cold temperatures.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/JUzdJgc5Dz",0
294,294,294,A person can tell if they have coronavirus or not simply by holding their breath.,"People don’t realize that it’s not just the elderly that will be affected, but plenty of younger people with compromised immune systems just like me will also face harsh effects if they contract coronavirus. https://t.co/rfDXhoRzea",0
1207,1207,1207,We're very close to a vaccine.,There's a whole Ebola outbreak happening right now.,0
1742,1742,1742,Holy communion cannot be the cause of the spread of coronavirus,"Corona Virus is a killing virus I know.But let's say God has a timing for everyone's https://t.co/vNFpnZ6WQp weither dead because of Corona or not..Corona is the reason yes,but it's your timing.",0
888,888,888,Coronavirus is genetically engineered.,"@USERNAME This administration's official position is that Covid-19 is a hoax. Do you agree with that assessment?

If not, what's the rationale for putting a coke addict and an evolution denialist in charge of censoring actual scientists?",0
338,338,338,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME 1) All of China is infected and has cases 2) 1.4 Billion Chinese live outside of Wuhan 3) So in Chinese Territory that has active infection, and covers 1.4 Billion people, there are only 8 new cases?????  I'm calling BS😉",0
801,801,801,Coronavirus is genetically engineered.,@USERNAME not in opinion.  people don't realize that covid-19 is a true killer.,0
836,836,836,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","The next step was to test pneumonia patients at a Wuhan hospital for #COVID19. About 25 patients tested positive. Millions of people live in Wuhan, which is a city with lots of air pollution. It isn't uncommon to have 25 pneumonia patients during flu season.",0
1652,1652,1652,Coronavirus is genetically engineered.,"Everything you said is true plus 1 more thing. Coronavirus is not even as deadly as the flu, but the transmission is unique and could be a generally non-lethal experiment in preparation for future germ warfare. I don't trust the Chinese, the communists or the globalists at all. https://t.co/fPuSTCp9b1",0
1069,1069,1069,The lifetime of SARS-CoV-2 is only 12 hours.,"Trend up+7742: *Xu X* et al (Eur J Nucl Med Mol Imaging) __Imaging and clinical features of patients with 2019 novel coronavirus SARS-CoV-2__
https://t.co/DkBrxtSIRJ",0
1081,1081,1081,Coronavirus can only survive in cold temperatures.,"CDC: Coronavirus spreads rapidly in dense populations with public transit and regular social gatherings. 
LA: https://t.co/PTMlZglgrW",0
1988,1988,1988,Africans are more resistant to coronavirus.,"Men who enjoy eating pussy, have a 99% better chance of not catching the Coronavirus.",0
924,924,924,SARS-CoV-2 can survive for weeks on surfaces.,"SARS-Cov-2 is new and therefore “scary” as we try to learn more about it, prepare for worst case scenarios, and continue to watch it spread. But actually Coronavirus research has been going on for decades, under appreciated and underfunded",0
238,238,238,Holy communion cannot be the cause of the spread of coronavirus,@USERNAME I wonder if corona virus can be spread through package delivery. Doesn’t it stay on surfaces for a week?,0
1001,1001,1001,Coronavirus is genetically engineered.,"@USERNAME @USERNAME @USERNAME @USERNAME Please inform Trump and his Administration to start telling the truth. He called the COVID-19 virus a hoax. There are 64 Americans that have the virus, 42 repatriated from Wuhan &amp; the cruise ship, 22 contracted here. Trump should be transparent and not just say 22 have the virus.",0
1786,1786,1786,Hand sanitiser sold commercially does not destroy the coronavirus.,"Effective basic precautions against cold and flu viruses
To help prevent all respiratory illnesses including Coronavirus COVID-19:

Clean your hands often with soap and water or use alcohol-based hand sanitizer.
Cough and sneeze into the bend of your arm, not into your hand.",0
1580,1580,1580,Vitamin C can prevent coronavirus circulation.,The one benefit of the Coronavirus infection. https://t.co/r06Xehrdro,0
1660,1660,1660,Coronavirus is genetically engineered.,"I really hope that I am wrong, but I can't help believing that the coronavirus is really a bio-weapon to be used against the United States by China.",0
1306,1306,1306,Africans are more resistant to coronavirus.,"The number of people infected with the new coronavirus in Japan may exceed 2,000. The lack of a simple Roche test is due to the lack of doctors and already inadequate medical institutions and isolation facilities.",0
1213,1213,1213,Coronavirus is genetically engineered.,"@USERNAME Here's the deal. Almost every virus we normally talk about is a Coronavirus. The common cold is a Coronavirus. The Flu is a Coronavirus.

So, the symptoms of this NOVEL or unique strain of this particular Coronavirus, will certainly resemble a cold or fever.",0
178,178,178,Coronavirus is genetically engineered.,"@USERNAME Thanks, but this isn't ""the flu"". 

This Covid-19 is weaponized. 

By all means, feel free to not prepare. Don't buy masks, don't stock up on food, etc.

Good luck.",0
1096,1096,1096,Vitamin C cures coronavirus.,"Coronavirus- Hysteria. Almost no flour, milk, many empty shelves - spaghetti, instant soups, bread, beans. People are buying everything they can store. https://t.co/FmifNgVMQn",0
1628,1628,1628,A person can tell if they have coronavirus or not simply by holding their breath.,People on Blind are really discussing whether or not the coronavirus will impact real estate prices enough for them to afford to buy property in the bay area.,0
1837,1837,1837,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
1664,1664,1664,Coronavirus is caused by 5G.,Coronavirus: First case of Covid-19 confirmed in the Republic of Ireland  (via @USERNAME) there might be more #covid19 #Coronavid19  https://t.co/PYa8nUIwFe,0
1413,1413,1413,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Perhaps you don’t understand because you don’t live under the protection of the Son of Heaven, but American prayer is not an effective treatment for invasive biological agents (HIV, Corona) or an effective recalibration of natural sexual preferences.",0
367,367,367,Coronavirus is caused by 5G.,"Coronavirus experts say among those infected with the virus, older adults with preexisting heart conditions or hypertension face a sharply higher risk
https://t.co/XO4svS5aDt",0
804,804,804,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME It's not the mortality rate that makes it dangerous but the fact that it appears MUCH more contagious than most viruses. The ""Spanish flu"" of 1918-19 had a mortality rate of 2-3% but killed 30 million. 
There are already far more Covid-19 cases than SARS or MERS. 
@USERNAME",0
1079,1079,1079,Coronavirus can only survive in cold temperatures.,"@USERNAME Coronavirus is a virus that circulates every year and is consistent with the common cold. The ""new"" Coronavirus has qualities about it that make it more deadly in patients at risk (elderly, smokers, etc.). Not a new disease.",0
437,437,437,We're very close to a vaccine.,@USERNAME @USERNAME @USERNAME I’m neither ignorant or stupid. I work in the medical field and have been following the updates from the proper authorities. The risk is still extremely low. The CDC is being very proactive in their pursuits of developing a vaccine and has been taking the proper precautions.,0
1527,1527,1527,Avocado and mint tea cures coronavirus.,"A few things about the a Corona Virus / Convid-19. We as Americans have a higher higiene, better diet and   Lysol/Clorox.",0
1537,1537,1537,Coronavirus is caused by 5G.,Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange https://t.co/H6j31DHMXI,0
695,695,695,The lifetime of SARS-CoV-2 is only 12 hours.,"Trend up+339: *Wang Y* et al (J Med Virol) __Combination of RT-qPCR Testing and Clinical Features For Diagnosis of COVID-19 facilitates management of SARS-CoV-2 Outbreak__
https://t.co/zTTrPCPhNF",0
486,486,486,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","US reported 1st Covid-19 death. 8,200 have already died in US in 2019 from common flu. A little over 2,800 have reportedly died worldwide from CoV. All but several hundred those within China with huge majority of those in Wuhan. CoV danger just looks dramatically media overblown.",0
1003,1003,1003,Holy communion cannot be the cause of the spread of coronavirus,"7. The Church has the right to permit the laity to receive Holy Communion in the hand. She is in charge of the sacraments. If she, through her lawful authorities, requests that people consider receiving in this way during an outbreak of illness, that request should be...",0
1916,1916,1916,Hand sanitiser sold commercially does not destroy the coronavirus.,Sanitizing coronavirus with alcohol. https://t.co/2yZ8q1RfTn,0
984,984,984,Holy communion cannot be the cause of the spread of coronavirus,Seventh Day-Adventist (SDA) Church in Asia spells strict measures to avoid possible spread of Corona Virus among them discouraging handshakes in church. https://t.co/W86z1Jc8Il,0
798,798,798,Coronavirus is caused by 5G.,People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. #coronavirus #COVID19  https://t.co/MPb5rBoFrc,0
661,661,661,Vitamin C can prevent coronavirus circulation.,Scientists working on a cure for coronavirus hope an antiviral drug called remdesivir could help fight the widespread disease https://t.co/Do4ggZuBdz,0
1429,1429,1429,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/YeEeijjMDi via @USERNAME",0
1775,1775,1775,Coronavirus is genetically engineered.,"@USERNAME I hope so too, given that it would mean COVID-19 would have a much lower fatality than it currently appears.",0
125,125,125,A person can tell if they have coronavirus or not simply by holding their breath.,Coronavirus Facts: What you need to know if you have chronic illness or are immune-compromised. https://t.co/wo0XP9NDWe,0
883,883,883,The lifetime of SARS-CoV-2 is only 12 hours.,"I'm seeing ppl misunderstand what the current presence of the COVID-19 virus likely is. If someone dies of it &amp; the mortality rate is 2%, that means that when that person contracted the virus there were 49 other ppl walking around undiagnosed. &amp; that was an unknown # of days ago.",0
164,164,164,Coronavirus is caused by 5G.,"Corona has a mortality of 2%. There are 330 Mil people in USA. If 1/2 of USA contracts the virus, that’s 3.3 Mil people will die from it. 80% of people will have a mild flu. 20% will need medical attention. That’s 33 Million people that will be off work from 2 days to 6 weeks.",0
1092,1092,1092,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange https://t.co/H6j31DHMXI,0
1082,1082,1082,Fennel tea cures coronavirus.,@USERNAME @USERNAME My face when I stockpiled coffee and tobacco prior to the coronavirus economic collapse https://t.co/li3U1WmvYe,0
697,697,697,Coronavirus is caused by 5G.,Coronavirus: Seven cases now  in Greece https://t.co/j5BD55DzPz,0
1774,1774,1774,Fennel tea cures coronavirus.,"Virus prone diseases  like #Coronavirus, flu, cold are natural this time. Influx your diet with Neem, Tulsi &amp; garlic. Have equal greens if non-veg, take less caffeine, two cups daily is ok. https://t.co/8M9dnBq7Io",0
596,596,596,Africans are more resistant to coronavirus.,Are children more susceptible to coronavirus? CDC says there’s no evidence of that https://t.co/iL0yrMyvCN,0
24,24,24,Holy communion cannot be the cause of the spread of coronavirus,"Roman Catholic authorities in #Jerusalem have instructed their priests to give communion by hand only, rather than placing the wafers on worshippers’ tongues, as precautions against the spread of the #coronavirus.

#COVID_19",0
88,88,88,The lifetime of SARS-CoV-2 is only 12 hours.,New Research Shows Overlap of COVID-19 With SARS and MERS https://t.co/HhquSslz5s,0
1166,1166,1166,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME how does a disease with no vaccine target people who are anti-vaccine-for-other-diseases?

if you got a measles vaccine or not has no impact on if you can / will get corona virus",0
1292,1292,1292,Fennel tea cures coronavirus.,"@USERNAME Not a medical professional, but am immune compromised and this is what I was told years ago and have followed since - N95 mask. Don’t touch eyes! Stay super hydrated. Saline spray, eye drops, and biotene for mouth. Bacteria like dry mucus passages. Don’t point the air vent at you",0
1802,1802,1802,Coronavirus is genetically engineered.,@USERNAME @USERNAME corona virus  vaccine has already been created. human studies start next week.,0
1190,1190,1190,Africans are more resistant to coronavirus.,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://t.co/74mSKayPto عبر @USERNAME,0
1963,1963,1963,We're very close to a vaccine.,@USERNAME @USERNAME @USERNAME @USERNAME The question at hand is that we are coming near to a possible pandemic infestation with Coronavirus. My question is are they sure they want to cut the funds and limit all physicians to 50 patients per day. All doctors will turn them away and deaths will occur.,0
620,620,620,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Important comparison with a caveat. This data n=1099 was taken on Jan 29th, when much (40~50%) hospital beds in Wuhan was taken up by infected health care worker, which skewed the age distribution.

It does not mean younger people per se get disproportionally more sick than flu. https://t.co/XicC1B4Ens",0
1271,1271,1271,Holy communion cannot be the cause of the spread of coronavirus,Apparently you can kill coronavirus by using a wash cloth...daily.,0
1012,1012,1012,Fennel tea cures coronavirus.,"You have only less than 1 week to stock up of Food, Water, Vitamin C &amp; D, flashlights &amp; first aid. CoronaVirus is spreading
https://t.co/UWb6V2O9Ot
naturopath chiropractor intern internist paramedic coach trainer weightloss librarian stewardess cook chef baker firefighter bitcoin https://t.co/gOcQX4lKah",0
1179,1179,1179,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,The global view of an anthropologist on our current pandemic: The Coronavirus Is Much Worse Than You Think | Psychology Today https://t.co/DAqUOhrUJa,0
2034,2034,2034,Coronavirus can only survive in cold temperatures.,"Coronavirus thread for what it looks like in Iran- where little effort was done to contain the spread. 

Precaution and process dramatically matter in these situations. https://t.co/DeT00W9Xy7",0
1339,1339,1339,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"On a taxi ride to central London last Saturday, taxi driver told me how Dean Koontz predicted coranavirus in an 80s novel. Uber driver just now in PDX was getting OANN alerts on his mobile. Said China was purposefully doing this?!? Govs need to Ed more.
cc @USERNAME",0
1477,1477,1477,A person can tell if they have coronavirus or not simply by holding their breath.,"Masks primarily prevent a person from giving the disease to someone else. 
There are limits to how a mask can protect you from being infected. 
The most important thing everyone can do is wash your hands, keep your hands away from your face and very precise hygiene. #coronavirus https://t.co/yND8YmGtB7",0
2003,2003,2003,Fennel tea cures coronavirus.,"I consume, in order of importance: Abraham Hicks tenets, Organika bone broth powder, UVB light on legs not soap-washed for 48 hours to extract D3, B12, + food mentioned in a 600-year old Chinese med book, ""Worth 1,000 Times More Than Gold"", alkaline/organic food/water +a few more https://t.co/JxhyLkZWDD",0
1809,1809,1809,Coronavirus is caused by 5G.,Fourth Case of Coronavirus Confirmed in Santa Clara County https://t.co/0lGKiVEmET,0
1703,1703,1703,We're very close to a vaccine.,"I don’t need a vaccine for coronavirus, I have AirPods",0
882,882,882,Vitamin C can prevent coronavirus circulation.,@USERNAME May work out favorably for you- heard nicotine helps block cytokine storm (the main damage of coronavirus) https://t.co/c2vuGT1AKs,0
1436,1436,1436,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME If it spreads so easily because it is undectable, it must be mild right? Common sense says there are millions of cases by now. This is nothing more than a strong cold. Common cold caused by Coronavirus family. CC is also fatal in some cases.",0
81,81,81,Coronavirus is genetically engineered.,"@USERNAME I think WHO should change its criteria of a pandemic case. If a virus or disease reaches all continents, it must be considered a pandemic, having reached a certain number of infections. What's more, this is a novel coronavirus. They should think of its risk to people's health.",0
526,526,526,Coronavirus is genetically engineered.,Coronavirus is just a test to see who washes their hands or not,0
971,971,971,Coronavirus is genetically engineered.,Coronavirus is spread via eye contact.,0
1756,1756,1756,Fennel tea cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
171,171,171,Vitamin C cures coronavirus.,"@USERNAME Three other items to add to list if you do get sick. I survived on these in December when I got pneumonia, and other corona type symptoms.  Protein drink like Ensure, Gatorade or pediatric electrolyte fluids, and Cranberry Juice.  I also had a couple of 12 packs of Coke.  Plus👇 https://t.co/51M40Pg9Tv",0
909,909,909,Coronavirus is genetically engineered.,"@USERNAME Coronavirus is a virus that circulates every year and is consistent with the common cold. The ""new"" Coronavirus has qualities about it that make it more deadly in patients at risk (elderly, smokers, etc.). Not a new disease.",0
649,649,649,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",SA citizens in Wuhan: Govt's evacuation about-turn and repatriation logistics https://t.co/PM8YNMuWgS,0
1396,1396,1396,Hand sanitiser sold commercially does not destroy the coronavirus.,https://t.co/VTJZsnkvuD #Hand #sanitizer supplies falling dramatically in wake of #coronavirus - #coronavirususa,0
1688,1688,1688,Africans are more resistant to coronavirus.,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://t.co/U5FnO2Qv6A عبر @USERNAME,0
2016,2016,2016,Vitamin C can prevent coronavirus circulation.,Quarantine for Coronavirus Has Serious Side Effects – Bloomberg https://t.co/XcVtYDxpav,0
1693,1693,1693,Avocado and mint tea cures coronavirus.,"Visitors, staff w/o sick days, elderly resident &amp; patients with chronic health diseases make long term care facilities-chronic hospitals, nursing homes, memory care , long term acute care facilities- vulnerable to large outbreaks of resp infections like the flu and coronavirus. https://t.co/KnlhoyzIXq",0
1969,1969,1969,Vitamin C can prevent coronavirus circulation.,"If washing your hands regularly, especially after toilet, can stop spread of flu &amp; colds. It can also help with reducing the spread of Corona virus! https://t.co/EL8mDa869K",0
504,504,504,Avocado and mint tea cures coronavirus.,"Husband: I went out this morning before you all woke up, and coronavirus shopped.

Me: Oh, yeah, what'd you get?

H: TP, canned goods, pasta, hand soap, basic medications...

M: Whiskey?

H: 

M: You know, booze? Hard liquor?

H: 

M: 

H: ... no.",0
2027,2027,2027,Africans are more resistant to coronavirus.,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/ZQSWVqxOpD via @USERNAME,0
1174,1174,1174,Vitamin C can prevent coronavirus circulation.,What Americans should know about preventing coronavirus spread https://t.co/i2egbJaPt4,0
860,860,860,Fennel tea cures coronavirus.,"Went shopping this morning! Tons of can golds, water, ketchup, spaghetti sauce, TP and I ordered $75 dollars worth of vitamins and meds for the eventual outbreak of #coronavirüs in Texas!… https://t.co/i3sowwwrzg",0
1041,1041,1041,Vitamin C cures coronavirus.,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",0
377,377,377,The lifetime of SARS-CoV-2 is only 12 hours.,"COVID-19 Vaccine Shipped, and Drug Trials Start | Time

vaccine was created 42days after the sequence is known

ready the vaccine for human testing in April

began testing an antiviral drug 

 Keep SARS-CoV-2 from growing
contain spread of the infection

 https://t.co/xVMRLhaMwq",0
1850,1850,1850,Coronavirus can only survive in cold temperatures.,"Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines https://t.co/MDA3kJCrDa",0
1055,1055,1055,Coronavirus is caused by 5G.,"Coronavirus in Italy: Over 1,100 Now Infected, 29 Dead https://t.co/4m9wFafy5j",0
319,319,319,Vitamin C can prevent coronavirus circulation.,"Self-quarantine may provide option to slow spread of coronavirus
https://t.co/vpXKPRgyPb
+ Check out https://t.co/Gbu4tj9In3",0
647,647,647,Africans are more resistant to coronavirus.,"@USERNAME Statistics show men are more at risk of dying for coronavirus. 
 https://t.co/c3XWMmIpTd",0
1229,1229,1229,Holy communion cannot be the cause of the spread of coronavirus,Local man speaks of Christ without actually speaking of love and service to others https://t.co/Xi4gi61XFJ,0
150,150,150,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus could be a sign of the return of Jesus. The pale horse represent pestilence, famine and death, Revelation 6:2-8 KJV.",0
325,325,325,Avocado and mint tea cures coronavirus.,"It's probable @USERNAME caught Rhinovirus not Coronavirus. Get many doses of good chicken soup, run humidifier and bundle up for a few days. In future use zinc lozenges at the very first twinge of cold symptoms.  It works astoundingly well in reducing severity of colds. https://t.co/NJvqjSONe7",0
1930,1930,1930,Vitamin C can prevent coronavirus circulation.,Jazz hands will prevent coronavirus.,0
1469,1469,1469,Coronavirus is caused by 5G.,"As the state health officials laid out a plan for a potential outbreak of coronavirus, one local company was already working to get ahead of the disease.  https://t.co/2piPWBS9E5",0
231,231,231,Coronavirus is caused by 5G.,"…
(A test conducted today (February 29) at the Prefectural Institute of Public Health confirmed in Hokkaido a patient with a novel coronavirus-related infection.
This was the 67th case in the prefecture, and 67 cases were confirmed in the prefecture.
We will carry out active …",0
18,18,18,A person can tell if they have coronavirus or not simply by holding their breath.,"Good news!

Studies and scientific models show that people who already have TDS are the most susceptible to the effects of the #coronavirus.  

The models predict that they will have a very high non-recovery rate because they have no clue how to take care of themselves.",0
13,13,13,Coronavirus is genetically engineered.,"BiologistDan: SuoloSaint Never bad to ask. The COVID-19 ""coronavirus"" is specific for respiratory cells. There is no known vaginal infestation.",0
1933,1933,1933,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/XrEyIQg2D9 via @USERNAME",0
1676,1676,1676,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus will vanish if China accepts Jesus, says mad pastor - https://t.co/CxBH2vZ06u via @USERNAME",0
1964,1964,1964,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME There are 5 strains of coronavirus that affect humans; it was first identified in early 1960's. Currently over 83,000 cases and 2,858 deaths. Like the common cold: there is no specific antiviral treatment, only supportive care to help relieve symptoms.",0
1852,1852,1852,Coronavirus is caused by 5G.,"Symptoms of  coronavirus are fever,  cough and  breathlessness",0
636,636,636,Coronavirus is caused by 5G.,Corona virus is a family of viruses that infect the lungs. Covid19 is a new strain... https://t.co/5ypgxo7RAQ,0
290,290,290,Vitamin C can prevent coronavirus circulation.,Chloroquine has disappeared off shelves in many locations as reports it helped with coronavirus. https://t.co/o2eCWOsuro,0
529,529,529,Coronavirus is caused by 5G.,novel coronavirus is causing an outbreak of respiratory illness (COVID-19) in Iran.,0
195,195,195,Coronavirus is caused by 5G.,coronavirus in human form https://t.co/JGksIuEj2G,0
313,313,313,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus is spread via eye contact.,0
52,52,52,The lifetime of SARS-CoV-2 is only 12 hours.,"The RO is the ""basic reproduction number"" (how many people each sick person infects). With an RO of less than 1 a disease will die out. A typical seasonal flu has an RO of 1.2 (for every 5 people, it spreads to 6 new people). The estimated COVID-19 RO is between 1.4 and 4.",0
1246,1246,1246,A person can tell if they have coronavirus or not simply by holding their breath.,sure the cdc says coronavirus outbreak in the US is inevitable but why worry about that when you can spend mental energy panicking about more pressing and important matters like whether or not other people can smell that weird smell on your sweatshirt zipper,0
1844,1844,1844,The lifetime of SARS-CoV-2 is only 12 hours.,COVID-19 (SARS-CoV-2 - CoronaVirus) Roundup - https://t.co/G4gMTUTgiz,0
570,570,570,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",Those two helpers visited Wuhan during Lunar New Year holidays are Chinese. So many Chinese visited Daegu before outbreaks partly by direction. Moon Jae-in regime doesn't restrict any incoming Chinese still even after Chinese airports started to restrict South Koreans.,0
759,759,759,Holy communion cannot be the cause of the spread of coronavirus,"Least anyone have any doubts because of the lack of accurate info and the politicization of the Crisis by the UNFIT Donald Trump.

1.) The #Coronavirus will be instrumental in the destruction of Civilization as an act of God.
2.) It is HIGHLY contagious and potentially deadly https://t.co/HRMQgWkE0i",0
116,116,116,Coronavirus is caused by 5G.,People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. https://t.co/55VdAHpvbH,0
302,302,302,Vitamin C can prevent coronavirus circulation.,"https://t.co/8lKx9YayNi
Afghan Muslims Say Prayer and Faith Will Protect them from Coronavirus

REALLY",0
1723,1723,1723,Africans are more resistant to coronavirus.,The tone of the article suggests that there might be tens of thousands of people in Japan being infected with coronavirus SARS CoV-2. https://t.co/8mQniwbG3b,0
2089,2089,2089,A person can tell if they have coronavirus or not simply by holding their breath.,Coronavirus Facts: What you need to know if you have chronic illness or are immune-compromised. https://t.co/iyYS9dv89x,0
