,Unnamed: 0.1,Unnamed: 0,premise,text,stance
345,345,345,Coronavirus is caused by 5G.,Coronavirus latest: 8th case confirmed in B.C. in Vancouver Coastal Health region https://t.co/cJ3vXfd9Qz #COVID19 #BC,0
1833,1833,1833,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME @USERNAME Why would you kiss that flag that could have been handled/touched by someone who has the coronavirus??  Lots of people are infected but haven't shown any symptoms yet or they have a cough &amp; think it's a cold.,0
1608,1608,1608,Coronavirus can only survive in cold temperatures.,Coronavirus... in 60 countries?? 😨😨 #SNL,0
1979,1979,1979,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Bill Gates calls coronavirus a 'once-in-a-century' pathogen

The 1918 Spanish influenza pandemic is the benchmark by which all modern pandemics are measured. Some 20% to 40% of the worldwide population became ill &amp; more than 50 million people died. 

 https://t.co/ZyuR66z7mV",0
796,796,796,Africans are more resistant to coronavirus.,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/yQhvZYRK6x,0
198,198,198,Hand sanitiser sold commercially does not destroy the coronavirus.,A UC Davis student who had been quarantined and tested for COVID-19 does not have the coronavirus.,0
1009,1009,1009,Vitamin C cures coronavirus.,"India starts hunt for alternatives to China to source over 1k items

From textiles fabrics, refrigerators and suitcases to antibiotics such as amoxicillin
, erythromycin metronidazole, vitamins&amp;insecticides,  govt has begun a hunt for 1,050 items
#CoronaVirusUpdate https://t.co/e1OBaqL2IE",0
397,397,397,Coronavirus is genetically engineered.,"Foreign envoys praise Taiwan's quick response to COVID-19 threat
https://t.co/KJnhQVrcor",0
354,354,354,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Coronavirus Thread: What I believe is US is currently at a point where Wuhan was on 1st January, We have wasted one month due to the faulty test kits and wrong criteria for diagnosis. This is exact repeat of mistakes which happened in Wuhan [1/n]",0
1155,1155,1155,Hand sanitiser sold commercially does not destroy the coronavirus.,Lysol spray disinfectant will kill the human corona virus germ so it should be able to kill the Socialist Communist Democrat germ ....,0
1367,1367,1367,Coronavirus is caused by 5G.,"A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.",0
2004,2004,2004,Avocado and mint tea cures coronavirus.,"Day three of working at Major Wholesale Store on an island with 0 cases of the coronavirus: we have sold out of flour (all types other than almond), rice, Lysol wipes (again), bottled water, and all brands of toilet paper. And concentrated bullion base, but not premade broth",0
1633,1633,1633,Vitamin C cures coronavirus.,"Unpopular but accurate opinion:

Flu kills ~46,000 people in 5 months. No one bats an eye. No one buys Costco out of bleach and bottled water. 

Coronavirus kills THREE PEOPLE and the nation collectively freaks the fuck out. 

Fuck people, man.",0
285,285,285,Hand sanitiser sold commercially does not destroy the coronavirus.,"CDC: Use hand sanitizer… it’s the best way to prevent the coronavirus!

Supermarket: sold out
CVS: sold out
Other supermarket: sold out
Amazon: sold out
7/11: sold out
Costco: sold out

Good luck, everybody!

¯\_(ツ)_/¯",0
89,89,89,Coronavirus is caused by 5G.,Coronavirus Wipes $5 Trillion Off Global Stocks As It Spreads To New Countries https://t.co/LqMWu9FBFC,0
