,Unnamed: 0,premise,text,stance
1302,1302,face masks,@CSMIA_Official @IATA no it isn't a real virus it's fake we've done our research we know the truth and we know that covid-19 is a fake virus that's not real furthermore,0
568,568,face masks,"Popped to the off licence earlier. No mask . Karen behind me in the queue with her tshirt pulled over her nose  : 
'' you not bothering, then?''  ..
Me : ''Doesnt look like it'' .
Karen: '' Me neither then'' ... lowers tshirt back to neck level. . I feel weirdly elated.",2
1482,1482,fauci,"@suncoastmikef I’m furious #DrFauci is MIA. Regan treated Fauci same way over 30 yrs ago. Testing &amp; Tracking was vital to AIDS research. It’s being ignored, again. As a parent I stand in front of my child to take the bullet, not put thm in the line of fire! I hate this conflict 4 any parent :broken_heart:",1
3615,3615,stay at home orders,@Cassie61106759 @autumnmoon724 @LikeRepublican @johncardillo I feel for your business and your state of mind as I'm sure this is taking your stress levels beyond belief... I have never worn a mask and hope this will be over soon..,0
4088,4088,school closures,#cyrilramaphosa close schools or open Parliament. .,1
1510,1510,fauci,@dawn_comfort @LukeMessac @ScottGottliebMD He never said he lied about masks. He said he didn’t want everyone to rush out and buy up the masks that the frontline workers needed. Wear a darn mask and leave Dr Fauci alone! Please and thank you.,1
4348,4348,school closures,"Government Schools - No fees, No education, No willingness of parents to admit students in Government schools, Salary of Government teachers - FULL.

Private Schools - Fees, education, Wants admission. Salary of Private Teachers - ONLY GOD KNOWS!",0
1193,1193,face masks,@Lynda63986855 @ks2020free @LifeNyc2 @UsaNeedsHeroes @forcemarine26 @WilliamBuckSr @SexCounseling @realDonaldTrump @arv176 @aramtrojan @Gigiscik @prolife_arg @RTerschl @ARTYWORLD @1ADJUTOR @Esp8950 @Louise3254 @TeamRhinoYo @bompresso01 @raiden991 @BrokeRoca @DoWordsMatter @QGALCA1 @cammipham @TyDonevski @LRenee021968 @ValGaddis @MikeMcc55 @AnnieOa87195326 @PRobinson153 @Tex_MAGA @trainman_lover @stevens_wd @wemophil @jet05420 @dma4him @AlonsoHeywar @Benhuger @Anna45Rebel @kmart82 @Agortitz @ScottRickhoff @usvetram @Larryputt @danfoc77 @GOPkleptocrat @gorillastyle @BenResists Dems believe in mob rule. Democrats are dangerous. They protect the mobs over the people. If the Dems do not start protecting the people and people will rise up against them.  #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown,0
1922,1922,fauci,Hey @NIH @NIAIDNews #DrFauci needs to get off the #vaccine train and focus on therapies that can be available now or asap! #coronavirus #makeamericahealthyagain,2
598,598,face masks,@DrEtiquette WalMart is the worst. They tell you outside the store to get your mask on. I am so done with WalMart!,2
2716,2716,fauci,"Vaxes are not a savior - Thank you! - early treatment is key! Dr. Ramon Oskoui and Dr. Stephen Smith
There is data from French, Chinese, and US data for early treatment options. Real life trials with people! #coronavirus #covid19 #WeThePeaople #truth",0
683,683,face masks,@DNC congressman on @MSNBC @WhipClyburn MASKS Do NOTHING. Can ANY of YOU Do Math?? The Virus Particles are .1 Microns the MASKS contain NOTHING larger THAN .3 MICRONS:see_no_evil::see_no_evil::see_no_evil:. Please Have Someone EXPLAIN To YOU ALL. Or keep listening to the #FauciTheFraud,2
1783,1783,fauci,"@OrangeCoFL @OCFLMayor :thinking_face:Fauci published on 3/26 (NEJM) that Covid-19 ""more akin to a severe seasonal flu""

:face_with_raised_eyebrow:Yet advises all states shutdown 3 days later?

:imp:He's also on the Leadership Council of the Gates Foundation

:clown_face:He's a FRAUD -",2
2720,2720,fauci,"#DrFauci said #covid19 is ""10 times more lethal than the seasonal #flu.""
The seasonal flu kills 250-650,000 people in the US, alone, every year.
That means, if we don't get control of this, we could expect 2.5 to 6.5 Million people could die from #Coronavirus in the US, alone.",0
374,374,face masks,@politico I’ve been wondering why almost every photo taken around the world shows everyday people wearing masks... Not in the United States. #trump #coronavirus,1
2209,2209,fauci,@DianeLong22 @alpipkin @gatewaypundit Lock this criminal up!,0
457,457,face masks,Hubs is in #Phoenix with a load. He said NO ONE is wearing masks. Makes me sad that my home state can’t get their shit together. Makes me even more mad because that’s where we caught #COVID19 back in March.,1
2239,2239,fauci,"@EightDotters Seems like all the Trump supporters don't even have the common sense of a clam.  Their furious I mean fearless leader has conditioned them by refusing to wear a mask for so long and just started wearing one.  Monkey see, monkey do.",0
979,979,face masks,"I don’t wear masks &amp; have not worn a mask since this garbage has started; if any fool attempts to consider approaching me about a mask they receive the look of death, &amp; that thought is removed from their brainwaves expeditiously.

I don’t play in real life,
#DontComply",2
4039,4039,school closures,"Kids need to brave the pandemic and return to school ASAP so future Republicans can also have educated people to ignore.
#RepublicansAreKillingUs #RepublicansAreDestroyingAmerica #RepublicansAreTheProblem #COVID19",1
3702,3702,stay at home orders,Eid Mubarak to all my friends,0
2600,2600,fauci,"@LindseyGrahamSC FFS- he is the supposed leader of the free world and it’s taken NEGATIVE POLL NUMBERS, NOT THE 140,000+ DEAD AMERICANS to make him promote mask wearing! #TooLittleTooLate",0
289,289,face masks,@NeilClark66 Do we not cover and protect various other organs from our environment? Have we evolved to have skin that doesn't burn into cancerous lesions? How many examples do you need @NeilClark66 before you understand that your opinion of mask-wearing is utter nonsense,1
1844,1844,fauci,"I love how #DrFauci and all these health professionals tell us to stay home with masks on as they run around all day , no masks on , right next to each other and are fine? #COVID19",2
3786,3786,school closures,"We know we can’t open schools safe 138,000 people dead from a virus our government failed to protect us from @BetsyDeVosED SCREW OFF",1
3225,3225,stay at home orders,@PGA_JohnDaly Best wishes John..what a memory #crookedstick @padraig_h withdrew also.... personal responsibility based on circumstances and family cannot be judged...good on you and Padraig..let's look after eachother,0
552,552,face masks,"@DVATW I went to Debenhams last Friday, mid afternoon. I realise they’re having problems at the moment, but in a huge shop, I counted 6 customers. Other shops are the same, numbers way down. The compulsory wearing of masks (for nothing) is killing the high street.",2
4007,4007,school closures,"So private schools are taking decisions to close. Not public schools? Viruses don’t discriminate. Viruses don’t care about your bank balance. Viruses don’t care if you went to Hillsong conference, or the football or to school. #COVID2019 #COVID19Aus #coronavirus",1
880,880,face masks,"@naijagyaldee This is what people are allowing to happen because they blindly do what the corrupt Govt. tells them, without question.
This week it is masks, next it will be something else unless somehow the sane, intelligent people take back control of our country and our lives.",2
1789,1789,fauci,@chuckwoolery Easy for Dr Fauci to shut us down. He’s still getting a pay check   I say cut him off form his pay.,2
535,535,face masks,Just been to the Petrol station. About 50-60% not in masks! Police turned up- they just went to subway... tide is turning! #NormalPeople,2
4511,4511,school closures,Should teachers get paid when schools shut down?,0
1451,1451,fauci,We should only shop at stores that require their workers and their customers to wear face mask. Follow #DrFauci advice and #WearADamnMask #PhysicalDistancing #WashYourHands #COVIDー19,1
716,716,face masks,"@davidicke :woman_facepalming_selector:How funny that when in the beginning some people were wearing mask they were called selfish by taking them from nhs staff, but now when all shops stock pile suddenly they are mandatory  :thinking_face: and does like me that refuse to put on this muzzle are called selfish",2
3501,3501,stay at home orders,@TX_WalkerRanger Not a chance.,0
964,964,face masks,@GovTimWalz To expect students to wear masks during school is ridiculous and cruel. Try to remember being 8 yrs old. How would it have been to keep a stupid mask on? This whole administration sucks as does your unconstitutional mask mandate.,2
3049,3049,stay at home orders,@GovLarryHogan and all politicians maybe if people didn’t get extra 600 per paycheck their wouldn’t be so much fraud. Are you guys reall that stupid. #reopenmd.,2
2113,2113,fauci,"@drdavidsamadi I think Trump is still keeping Fauci because he know Fauci is behind the virus and if he fire him, Fauci could easily spread another one which is cooking in Chyna right now, which could be really deadly?",2
4051,4051,school closures,@dougducey It is unsafe to open schools in 4 weeks.   We can almost guarantee you will not follow the science but follow Trump down the rabbit hole again.  This time you can take that trip alone.,1
732,732,face masks,"Sir, we can't let you in without a mask.""

""Glad to wear it. Just a heads-up.
I get nausea within 2 minutes of using my mask
so I might wind up throwing up all over your floor.

I'm sorry, I've tried keeping it in my mask
but I don't want to choke on my vomit."" 

",2
1908,1908,fauci,"@JoeBiden Then take your mask off because your “medical expert” says they don’t do anything to protect you but may make you “feel “ better. 
",2
4409,4409,school closures,"Save the Education
Save the Schools
Save the Teachers
save the Students",0
3425,3425,stay at home orders,The only people who understand shielding are the shielded.,0
3937,3937,school closures,"Pro lifers: 
Life begins at conception
We must protect all those babies

Also pro lifers:
Send the kids to schools or defund them!
We know we’re in the middle of a pandemic and some may not make it, but we have to take the chances.",1
2180,2180,fauci,@andyroddick @AminStereo @TennisChannel @TennisChanneli @Martina @JRBlake Thanks Andy!! :clap::tennis::heart_eyes::heart::clap: #WearAMask,0
2270,2270,fauci,"@SteveDeaceShow If he's in style, how come he's not wearing a mask? I mean, they are essential to be with the ""in"" crowd are they not?",0
1745,1745,fauci,@realDonaldTrump People need to get their haircut and nails done. You're ridiculous!! I'm not voting for you !! You have completely lost your conservative values. You need to fire #DrFauci . You need to be mad at #DrFauci @VP @FoxNews #COVID19,2
908,908,face masks,"@naijagyaldee What a dick, quite unbelievable what has gone on this year. People harassing others for not doing what someone else has told them to. :man_facepalming_medium-light_skin_tone: #Scamdemic #covid1984",2
3071,3071,stay at home orders,@MartinJCooke @EndUKLockdown1 @simondolan Good for you for not caving to this dystopian nightmare and rules that make no sense!,2
1951,1951,fauci,"@HoneyFitz93 #QAnon #TheGreatAwakening #FakeNewsMedia #DrainTheSwamp 
and don't forget to spread #BillGatesIsEvil which includes #DrFauci #DrBirx #BigPharma #COVID19 #coronavirus #COVID2019 #COVIDCanada",2
1907,1907,fauci,"#DrFauci has been in charge of infectious disease for 30 years? 

If that’s true why isn’t HE responsible for the response to #coronavirus ?

#CoronaUpdate @realDonaldTrump",2
69,69,face masks,"@wiscontext @WashCoWisco @PBSWI @WashCoExec Over 148,000 Americans :flag_for_United_States: have died. We are not showing them any respect or learning from the senseless deaths that could be avoided by wearing a mask. Obviously Washington County and other counties are failing as  #COVID19 # 's keep:arrow_up::arrow_up:",1
3960,3960,school closures,"@thomaskaine5 COVID cases down to next to nothing
Safe vaccine
Effect treatment for those who get it

Then and only then can we talk. Until then #notmykid",1
862,862,face masks,@Manny_Alicandro We all must be unmasked.,2
1384,1384,fauci,"""You don't make the timeline. The virus makes the time line."" - Dr. Anthony Fauci

If only our president would listen to #DrFauci, the immunologist he selected to serve on the #COVID19 task force. He doesn't listen because he cares more about reelection than saving lives.",1
3834,3834,school closures,"People who don’t understand accountability, think they can never do the wrong thing. Be accountable, do right for our kids, teachers and schools",1
142,142,face masks,"@kurteichenwald @NanaMof5 multi-generational households are traditionally POC &amp; taking it home to their grandmas &amp; parents is the feature not the bug w/ this “@WhiteHouse plan” for this [corona]virus. 
#DeliberateSpreaders seems obvious it’s why we’re STILL arguing abt masks.",1
1823,1823,fauci,Now @FauciFan #FauciTheFraud wants Americans to wear goggles and face shields. This guy is an idiot and should be banned from making public statements unless cleared by the @WhiteHouse . Someone needs to shut him up. He's against re-opening our economy.,2
2093,2093,fauci,#DrFauci is constantly contradicting himself!!! Two nights ago he admitted he &amp; health officials have never been totally satisfied with China’s information on how #COVID19 started but than today tries to downplay the question if it came from a lab,2
4151,4151,school closures,The same people that are running around saying they won’t where a mask because it’s government control are now demanding that you send your children to school #Hypocrisy,1
850,850,face masks,"@J01543425 @Vicster82 @NeilClark66 My local Tesco (Baldock) wouldn't let me in, said I had to provide evidence for a reason why I wasn't wearing a mask. So I went Sainsbury's, no proof required although I was the only one in there mask free. #UDI",2
4117,4117,school closures,"Spare tie? Never heard of her, I've dedicated this whole week to refreshing the news page waiting for the schools to close down or for Boris Johnson to get the Corona Virus",1
1810,1810,fauci,When did #DrFauci get elected? We don't have unelected bureaucrats running this country do we? #coronavirus #lockdown,2
1731,1731,fauci,"@thehill This either idiot or liar.  You have to pick one, is a joke. So serious but he is on the news, doing cover shoots and throwing out baseballs at openers?? If this was so serious he would be locked in his house. But he isn’t. He rips off his mask after every interview",2
3312,3312,stay at home orders,"@realDonaldTrump I love you, I'm 60 years old and I know you are the greatest President of my lifetime. I thank God for you. :pray::pray:That being said, I cannot watch the #ChrisWallace interview because he makes me sick. I support you 100%
#Trump2020 for the :earth_americas:
#NoMask",0
1899,1899,fauci,"@DC_Draino The high CO2 &amp; low oxygen caused by the MASK impaired Fauci's throw.

P.S.",2
973,973,face masks,"@BorisJohnson If it was as deadly as you portray you wouldn't even go outside, stop wrecking the economy, #coronavirus #coronaviruscon",2
3195,3195,stay at home orders,@mjrowland68 NSW needs to,0
2976,2976,stay at home orders,@andrewbostom The problem is the liberal media #FakeNewsMedia and @Democrats don’t want the truth or real data - wake up Americans and yell  We are mad as hell and won’t take it anymore! @GovInslee @washdems @POTUS #NoMasks,2
2140,2140,fauci,"@EM_KA_17 @boottmills228 There is no reason for this lockdown!!! Fauci knows this, he knows HCQ and Zinc work to stop Coronavirus/SARS!!!",2
3317,3317,stay at home orders,"@crinklebook @WCPSS Go sit down and let us adults handle this
 
#Education #nced #StandUpForYourCountry",0
789,789,face masks,"@javadisciple @supitsshekinah This is why I don’t wear it. If I was told “we aren’t sure about the total effectiveness, but it will cut down on spread, and we are asking you to make a sacrifice and wear a mask” I’d be all for it. But no one is leveling with others like free adults so",2
2654,2654,fauci,Looks like shooting the messenger is the order of the day in the Trump White House - again. #COVID19,0
1712,1712,fauci,@myjourneymyself Fauci is a deep state fraud...he should have been fired a long time ago!,2
828,828,face masks,"@Am3ricanHoney Still not going to wear a mask, take a test or a vaccine by force. Who is going to make me?",2
616,616,face masks,"@sallyKP That is evil. That woman's mask isn't going to do much anyway. Unless she's wearing an N95 or better, what's the point? She's out in public at what seems to be a busy time.
Then to say that to kids. Come on! I'm guessing she never got married, and never had kids.",2
715,715,face masks,@CNN Masks are here to convert population intomuzzled sheep. Masks are not preventing people from getting #chinesevirus,2
3475,3475,stay at home orders,"I WANT TO KNOW what you did/still doing during your free time to occupy yourself during the TrumpVirus. :mask::microbe:
#COVID 
#Quarantine 
#trumpvirus
#coronavirus",0
1445,1445,fauci,"@FLOTUS @dcfireems @DCPoliceDept And all wearing masks, give Fauci the platform and ditch the orange balloon child, for Christ sake.",1
1252,1252,face masks,"Suicide figures are up 200% since lockdown. Could 2 friends please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening.

Call 116 123 (Samaritans UK)

Just two. Any two. Copy, not retweet
#SuicideAwareness #KBF",0
1478,1478,fauci,"During a global public health pandemic, you listen to health experts- This isn’t debatable. The American people deserve the truth, and that’s what Dr. Fauci gave them. We were not prepared for the #coronavirus, even though we knew warned. Remember come November.",1
888,888,face masks,I’m not wearing a mask ever.,2
1997,1997,fauci,You do know Fauchi said masks serve no purpose...:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,2
4143,4143,school closures,"Kayleigh McEnany said ""the science shouldn't stand in the way"" of schools opening.  During a pandemic the only thing we should listen to is SCIENCE! My children are not political pawns
#NotMyChildren",1
1296,1296,face masks,"@LorenaBax8989 @OhioQuit @Jim_Jordan The upside is anyone going to use a gym will get infected &amp; there will be less Republicans in November. So, go get a workout in, tattoo, manicure, whatever. The rest of us will do the right thing for our communities. #StayHomeSaveLives",0
1733,1733,fauci,"@thehill Now talk about how his royal highness, Dr. Fauci, was MASKLESS in the stands at the Nationals game yesterday...sitting shoulder to shoulder with other maskless friends.  You people are pathetic.  #Hypocrites",2
1295,1295,face masks,"@Dr_Ellie COVID swabs have a 30% or so false negative fate. However, other causes of pyrexia are available, believe it or not!

#FearIsTheMindKiller",0
3974,3974,school closures,"literally everyone at my school is sick. everyome. maybe jot with the corona virus but everyonen is sick, coughng, sneezing, literally everywhere.",1
2735,2735,fauci,"Last nite at the grocery store i watched an older man (with a cloth mask on) at the self checkout lane ask the clerk to step back. The clerk responded ""I ought to smack you"".
@POTUS
#COVID19 
#PeopleArentActingResponsible
@CDCgov 
#DrFauci. #DrBirx 
#Covid_19",0
902,902,face masks,"@TweetingFingers @VictoriaPolice You are a very obedient comrade.  Congratulations.  You have been conditioned well.  To raise your social credit score even further, I encourage you to conduct nightly mask patrols and send reports about your neighbors' mask conduct.",2
4289,4289,school closures,"@BlueyBlur @GovNedLamont @teachcardona Absolutely, those who are comfortable with proper protocols should be able to bring their kids fir 5 days schools. Those not comfortable can home school. If daycares, walmart, target, stop n shoo, barbers n nail  salons can figure out waysto open so should schools !",2
742,742,face masks,"Ok, I’ve just gotta say it...MASKS SHOULD NOT BE FASHION STATEMENTS! If you want to wear one, that’s fine w/me but the thought that people are making &amp; buying pattered masks is actually terrifying. Wake up and think! Wake up and fight!!! #saynotomasks #MasksOffAmerica ",2
1224,1224,face masks,@drsimonegold @maelfyn Covid Is hoax,0
3958,3958,school closures,"@realTiffyCat @scdhec I pray that SCDHEC stays transparent. I heard today that our incompetent governor is directing SCDHEC to change the way they report their numbers. to not give people enough information, so McMaster can do Trump’s bidding in opening our schools without restrictions.",1
968,968,face masks,"@BorisJohnson If it is safe enough for me to the pub, go to work and do other things then I am not and I repeat I am not wearing a mask",2
1107,1107,face masks,"Feelin cute. Will probly delete l8r
",0
3951,3951,school closures,"Something I keep thinking about... look at all the people that refuse to wear masks in public, even when mandated by the state. Are they going to tell their kids not to wear one in school? Yep. So do schools turn them away? Not let them on the bus?",1
88,88,face masks,"Wear a mask please.

#WearAMask",1
3668,3668,stay at home orders,"I don’t know about you, but I’m really getting sick of this twilight zone episode re-run",0
1915,1915,fauci,@FieldofFight I believe Fauci is a fraud!!,2
3897,3897,school closures,They shouldn't open the school.. keep it online and donate some laptops and some wifi.,1
1650,1650,fauci,"These #ComplicitCorruptGOP bastards didn't pass 8th grade biology, but want to attempt to best #DrBright  and #DrFauci Would rather 80k dead than to serve and wrestle with truth. #GOPCorruptionOverCountry Shameless political hackery will continue #COVID19 deaths.",1
3178,3178,stay at home orders,"@EWErickson Really? Got some links to this phantom science on mask? Plenty of ""science"" from the likes of the CDC, WHO, CIDRAP, NEJM, AAPS, and others that suggest otherwise.  Maybe it's you that cherry picks to justify your beliefs. #coronavirus #covid #covid19 #nomasks",2
3800,3800,school closures,The question is not whether NYC schools will shut down. They will. For sure. The questions is how many #coronavirus cases do we need to get to for our leaders to decide to close them. @BilldeBlasio @NYGovCuomo,1
288,288,face masks,Lamest apocalypse. So lame. #WearAMask #WearADamnMask,1
572,572,face masks,@Charbrevolution Me too. The gov are going for the social shaming tactic ‘ your mask protects me and my mask protects you’. Same nonsence as with vaccines.,2
1259,1259,face masks,@DoroLef Absolutely!,0
3910,3910,school closures,"Trying to figure out how a govenor “can’t” mandate masks, but is saying schools MUST open in person @henrymcmaster #Hypocrite #sceducation @SCforEd #teacher",1
3035,3035,stay at home orders,Where was the opposition to wearing masks in @BBCNewsnight ? A Tory lord and a  Labour MP both supporting to yet more restrictions on our liberty in the name of public safety,2
3118,3118,stay at home orders,@RishiSunak @Pret How will it protect jobs if fewer people are going to shops? People are either living in fear or won't go as they don't want to wear a mask. All for a virus with a mortality rate similar to that of flu.,2
3068,3068,stay at home orders,"@Astronomicly_ @OremUte @Breaking911 Not when EVERY SINGLE death is attributed to the #CovidHoax.

Funny how NOBODY dies from the flu, heart attacks, diabetes, or ANYTHING ELSE anymore.

Except for the deaths that BLM can exploit, that is!

#Plandemic",2
3946,3946,school closures,"I challenge @realDonaldTrump @PressSec @GovRonDeSantis @BetsyDeVosED  to attend schools 5 days a week, 7 hrs a day when schools reopen. Come on in, sit in a desk, use the kids' restrooms, navigate the crowded halls, ride the bus, sit in the cafeteria if it's so safe.",1
974,974,face masks,@Qrabitt Still not enforcable. Still violates 1st amendment rights. Still not going to get re-elected. Still NOT WEARING A MASK!,2
1740,1740,fauci,"@John_Sevigny We are finished with Fauci. 

We are finished with him dictating the future of America and our freedoms.

We are finished with his 24/7 fear porn and false projections.

And he STILL has yet to mention the most common sense ways to boost your immune system.

Seriously,",2
3879,3879,school closures,@GOP Look what happened in Israel when they opened schools. And they had Covid under control at the time. It's fucking raging here.,1
603,603,face masks,"@Solution911 Wouldn't a windowless room be a fire hazard, I would be more concerned about that than catching a virus that even if it was there would easily filter through your weak paper mask did they not teach you to not be judgemental of patients? #MentalHealthAwareness",2
415,415,face masks,@cregishuman @Steel94010 @luke_california @benshapiro Look a #COVIDIOT #TrumpDeathCult member. #resist the #TrumpDeathCult they want to kill us all. @GavinNewsom @SupervisorCox @SupFletcher @ToddGloria we need protection from the virus and domestic terrorists like anti mask guy. #Gettested #StaySafeStayHome,1
906,906,face masks,"Municipal and provincial politicians recess during the summer. They come back for an ""emergency"" meeting about mask bylaws???? Roflmao.They all have handlers. All this shit is predetermined. Know your rights. Give it a week till it calms down and nobody will give a shit.",2
1612,1612,fauci,"@realDonaldTrump You mean your daily, often confusing, misleading and un-leader-like political rally, don't you? Hey folks - Wait for #DrFauci and #DrBirx to come on &amp; then watch. #COVID19 #Science #TrumpPressBriefing",1
839,839,face masks,@SaraCarterDC Masks are as we have been saying a political tool to control people.,2
0,0,face masks,"@SuzanneEvans1 @Jo_Turandot @LadyTrumpington Surgeons &amp; nurses wear them for hours every day standing up w/o breaks during surgeries. Cowgirl up.
",1
4437,4437,school closures,"The govt of Dubai reached out to schools and asked them to share best practices of online teaching. The inspectors are visiting schools, watching live sessions and formulating best practices. Instead, your order will close down schools in Gujarat @imBhupendrasinh",0
3753,3753,school closures,"We must boycott our schools, and protest to have the schools shut down, due to coronavirus. It's not only threatening to us as students, but to our parents. PEOPLE WHO THINK THAT THIS SITUATION ISN'T AS BAD AS IT SEEMS, YOU ARE DELUSIONAL AS FUCK!",1
675,675,face masks,"@2DBeachGirl @ksbw Yes it is, that was over the 4th of July weekend when they shut the beach down &amp; the ""so-called manditory"" masks signs went up hence WHY I took the picture!
It's sad &amp; a joke even after ALL the #truedata they still can't pull their heads out of their asses!",2
2925,2925,stay at home orders,"@DineshDSouza Any chance you can get @realDonaldTrump @WhiteHouse @PressSec @GovRonDeSantis @GregAbbott_TX to understand this &amp; not lock us down again. ""I'll take how to lose a reelection for $1,000, Alex."" #SuppressTheVote",2
818,818,face masks,Wearing a mask to stop the spread of Covid is the equivalent of adding a chain link fence to stop mosquitoes from coming in your yard.,2
3716,3716,stay at home orders,"@Midnighter65 @klaus_beth @GovPritzker Sounds like you're the one who's ignorant here.

#recallpritzker #openillinois",0
272,272,face masks,We can do this. #patriotswearmasks #WearAMask,1
651,651,face masks,"Even though I wear a hearing aid my hearing loss is such that I rely on lip reading- if masks become mandatory people like me will be forced into a life of isolation whilst trying to live day to day, it won’t be worth going out.",2
1722,1722,fauci,"@thejuliaeffect @realDonaldTrump Monday, April 13, 2020
Throwing Trump under the bus: Dr. Anthony Fauci Tells Al Sharpton He Warned Trump Admin in Mid to Late January “We Were in Real Trouble”from Coronavirus....His subsequent quotes on 2/29 &amp; 3/09 should disqualify him as an expert.",2
627,627,face masks,@Kent_Online Masks mandated. Cases suddenly rise. Coincidence?,2
4279,4279,school closures,"Teachers help parents manage the learning needs of kids. It’s unfair to stop schools! Let parents lean on their child’s school to help the child. Why deny that? @imBhupendrasinh @CMOGuj
 #SaveOurSchools",2
1971,1971,fauci,"#DrFauci  - The LITTLE MAN - Who's pushing the Gates vaccine while HEAVILY INVESTED IN THE BIG PAYOFF.

CAN KISS MY ASS.",2
1436,1436,fauci,"Allegedly it was @TuckerCarlson, one of the most racist liars from self-proclaimed ""entertainment news"" ch #FoxNews, who drive up from his FL prop to #Maralago &amp; convinced @realDonaldTrump* to take #COVID19 #coronavirus seriously!
Not #DrFauci experts or Dr's.
TUCKER CARLSON ppl!",1
3055,3055,stay at home orders,"2/ We can see from our June 2nd Primary &amp; 3 weeks of early, in person voting, that poll workers did not contract #covid19. It's just an excuse at this point to try and cheat the electorate. #election2020 #newmexico #nmpol #nmgov #savelosalamos #reopennm",2
1414,1414,fauci,@A_Shy_Nobody @TaraElizabth16 @News12NJ Why don't you go read the CDCs 5 planning scenarios for covid where they discuss the mortality rates or what Fauci wrote in the NE journal of medicine back in March before you start calling others uneducated. #nomasks,1
1543,1543,fauci,"Testing for the coronavirus is like testing for STD’s. If you haven’t been exposed, you don’t qualify for testing. #silentkillers #stds #coronavirus #COVID2019 #StimulusChecks #SaveFauci",1
3913,3913,school closures,"@AprilDRyan My two sons, two kids each will not be sending their kids.  One son is a high school teacher whose school will continue on zoom.  His union will strike if told to return.  #SchoolReopening #schools",1
3713,3713,stay at home orders,Reports coming in from people in the Bulawayo CBD are that police officers  and soldiers are instructing shops to close and people to go back home #lockdown,0
1305,1305,face masks,"@MerwinDamian @aubrey_huff When I see an idiot, I cross the street too! #COVIDIOT",0
2961,2961,stay at home orders,@realDonaldTrump we the taxpayers are tired of paying $600 extra to people that didn’t make that much. Enough is enough.,2
4327,4327,school closures,"@JeffreyGuterman Go home and spread it to their parents, siblings, grandparents, neighbors, friends...  That’s obviously ok with this #COVIDIOTS #WearADamnMask",0
1022,1022,face masks,"@CBCNews @nicireland_news I expect every region, district, state, province, etc where masks are mandated should see cases plummet.  That’s not happening.  Mexico, South Africa and California are three of many areas where masks have not been effective or worse.",2
4209,4209,school closures,"@conunlibro @MiamiSup @ariodzernbc6 Don't agree, open schools and gjve parents choice of remote learning. Which by the way it's not working.",2
4134,4134,school closures,"*whispers* The @GOP isn't trying to win @realDonaldTrump votes by sending your kids back to school with no #COVID19 plan, they're trying to destroy public education by bankrupting and breaking the system by sending it into total chaos when half or more don't show up",1
2317,2317,fauci,"#nmwx  All you REBELS WITHOUT A MASK have sickened and killed people and you still cant take responsibility for it. You are selfish and need to redeem ourselves. Shout out to Madison on Sirius for always saying "" PUT YOUR MOTHER F-ING MASK ON"" Keep screaming it.",0
2008,2008,fauci,@realDonaldTrump when you gonna get rid of the clown Fauci? This guy is a total moron.,2
4528,4528,school closures,"School is a community where we enlighten innocent minds &amp; prepare them for the future challenges.
But Present Policies &amp;  Political involvement has completely ruined the educational structure of our schools,colleges &amp; private institutions.",0
1873,1873,fauci,"#COVID19 is the 'States' modern day 'Trojan Horse'. States have used the #NewsMedia &amp; #DrFauci to sell fear &amp; panic of #COVID19 using altered infected &amp; cause of death numbers. States ordered 'Shut Down' of US &amp; ordered 340 million of US to stay home, NOT Work! #Tyranny #MayDay",2
1889,1889,fauci,"#DrFauci Fucked Around
Kissing Trump's Ass
Letting #Trump Lie
Like A Little Runt Mafia Dago Pimp
AND NOW
Months Later
WHEN WE'RE ALL FUCKED
The Little GREASEBALL
Shows Signs
Of Stabbing His Mob Boss
In The Back

The Little Shits
Trying To Save His Own Ass
WE WONT FORGET

#COVID19",2
320,320,face masks,@GavinNewsom pls doing an ad campaign on how to wear your mask properly. So many ppl are not. Especially those making an$ handling our food #WearAMask #WearADamnMask,1
2073,2073,fauci,@kojman1 @MSNBC The #Comey?  So in other words #DrFauci has made the whole #coronavirus thing up!!!!,2
916,916,face masks,"@MBOKSR_MAGA Masks haven't done shit Abbott have you investigated the fake inflated numbers?
#ReopenAllOfTX",2
1109,1109,face masks,"@realDonaldTrump 158,000 deaths from #TrumpVirus but you want us to listen to you? :joy::joy::joy::joy::joy::joy::joy::joy::joy::joy:
GFY

STAY HOME.
SOCIAL DISTANCE.",0
4519,4519,school closures,"@johnhollinger Correct. @GovKemp @BrianKempGA is Pro Life, but Anti-#WearAMask #ExecutiveOrder (aka Pro Death).",0
4311,4311,school closures,"You know @realDonaldTrump you did it all wrong. You where suppose to demand that all schools stay closed, that way all schools would be opening!",2
889,889,face masks,Get the ticket for not wearing a mask and take it to court.  Fight it all the way up.  It is a violation of our rights.  #COVIDー19,2
1755,1755,fauci,"@BuckSexton We have been “knee deep” for months except for a few weeks when the riots cured Covid, you fraud @DrAnthonyF",2
52,52,face masks,On the bus. Out of the 6 people on the lower deck only 2 have their masks on properly 3 have their mouths covered but their nose poking out and one has it round their neck. Just what is the point? It’s really not that hard,1
