,Unnamed: 0,premise,text,stance
2866,2866,stay at home orders,"@Adam_Creighton What absolute rubbish! If people did the right thing instead of being selfish, we would not be in this position. Some people need the big stick before they take any notice.",1
347,347,face masks,I am becoming obsessed with mask fashion.,1
4170,4170,school closures,"I just left a voice mail message for @GovPritzker of course they dont answer, I asked when Illinois homeowners will be refunded their property taxes considering schools won't be open this fall. #standupillinois #openillinois",2
2975,2975,stay at home orders,#RecallGavin2020 Newsom/Pelosi #CrimeFamily this clowns are destroying people’s livelihoods all for a virus that people have a 99.8% chance of surviving!,2
1027,1027,face masks,@Patriotize So what he’s telling us is that our little face mask won’t save us from getting the virus anyways?:thinking_face: Got it!,2
825,825,face masks,@CQEverything @cjtruth @NEPatriot17 @Femmefataletx @SSG_PAIN @intheMatrixxx @3days3nights went to target with my fiancé. Masks required. Walked in without one and not a word,2
2122,2122,fauci,@CGasparino I’m still curious why you’re not reporting about China lying and its obvious act of war against the West.  I’m also curious why you’ve no column on Fauci failing to identify the first pandemic in 100+ years.  Isn’t that his job?  Fauci missed it by any measure.,2
681,681,face masks,"@CreeganPhilip @ClarkeMicah @SuzannaCMason Where? Tell me I would be genuinely interested. 
You appear to lack an understanding of basic physics &amp; hygiene, then stoop to puerile  insults, why? To beat me into submission? I'll let you in on a secret, it won't work, just like masks #KBF",2
1805,1805,fauci,@LucasFoxNews @mizdonna Wearing masks may have stopped the spread of this right from the beginning so of course Fauxi told people not to.,2
2919,2919,stay at home orders,"@PaigeAlexandraS Anyone who does not/refuses to wear a mask is better and more sensible than anyone who is falling for the Govt. control nonsense. 
No idea what you think he could be spoiling for anyone.
Only surgeons need masks.
#NoMasks #EndCOVIDForAll",2
2960,2960,stay at home orders,"Why is it so controversial to keep our economy open and running while protecting our most vulnerable?! :thinking_face:

#EndTheNightmare #OpenOurSchools",2
898,898,face masks,"@Brewers as long as you have @BAndersonPxP calling the game and bringing up the political masks comment, I cannot watch.  Blm is a domestic terrorist organization and masks don’t do a dang thing. Bye Brewers.",2
1362,1362,fauci,"Watching today's presser &amp; #DrFauci's slapping down the media over the mitigation issue. 

Let's see how the media interprets &amp; twists his words to try to push their agenda that there's trouble between Trump &amp; Fauci.

#patheticmedia
#COVID19 
#MediaVirus",1
915,915,face masks,"The medical establishment should be ashamed. If only they had figured out face nappies could cure all airborne viral spread. All that money wasted on research and medicine. 
#endthelockdown",2
3067,3067,stay at home orders,"@GavinNewsom @TheEllenShow That is exactly why I don't wear a MASK. I will not be a subject for your #science pandemic

I'm tough, I'm ambitious, and I know exactly what I want. If that makes me a bitch.....okay, guilty as charged 
#MyBodyMyRules
#MyBodyMyChoice",2
4067,4067,school closures,@csheets44 @GovMikeDeWine My daughter goes to Dayton public schools and last year she had to sit in science class with no teacher the entire year. They gave them a packet and left them alone for the day. How will this year look??? This is going to be a disaster. SMH,1
2057,2057,fauci,"What do you see when you look at a profile picture of someone wearing their #mask? 

#Covid_19 #COVIDIDIOTS #mandatorymasks #saynotomasks #tyranny #government #AbuseofOffice #CrimesAgainstHumanity #MedicalFraud #DrFauci #CDC #Guidelines #SocialDistancing",2
977,977,face masks,"@seanhannity To the brainiac mayor  in the pic wearing the“ I can’t breathe” mask, take it OFF.  Problem solved and You’re welcome.",2
1669,1669,fauci,"Dear @sardesairajdeep  Sir,  Can we get an interview with #DrFauci and the drug #remdesivir. The ability of the drug to fight #COVID19 It would be fantastic on the show soon",1
574,574,face masks,"#Jesus Didnt Wear a #Mask and he was the son of God. Neither did the Prophet Muhammad or Bhudda.

So neither am I.",2
3155,3155,stay at home orders,"@DailyMailUK Give it 6 months and the streets will be full of people wishing they had spoken out now or in the last 14 weeks. Liberty is so important and it’s been given away so cheaply. Mass unemployment incoming, not going to be pretty, NHS has shut down for 4 months.",2
1847,1847,fauci,WHY did fauci on 60 min say Masks should not be worn by healthy people? And today he never mentions his HYPOCRISY :joy:,2
737,737,face masks,"@paulaWWG1WGA @DeepStateExpose These sheeple are the reason other sheeple are wearing masks.
There, fixed it for you.
:slightly_smiling_face:
#Trump2020",2
604,604,face masks,"Just in shop, man said immediately U should be wearing mask, I said can I take your name &amp; details so I can invoice U any medical/counselling costs I get through #mentalheath implications,  never seen any1 move so fast, suddenly my nonmasking wearing wasn't so important",2
1871,1871,fauci,@RepAndyBiggsAZ Plz somebody tell me why you wear a mask outside? Ultraviolet rays kill bacteria and viruses! I live in AZ and I don’t know one person with the Rona or anyone who has died from it! Fauci is responsible for the deaths he has known since 2005 that HCQ heals coronavirus!,2
2013,2013,fauci,@julie_kelly2 Julie @OBgynFl Greg here has been saying this for months and feels that COVID-19 is on its SECOND WAVE in the USA and that it was here before..So do I since many here already have IMMUNITY and we can see by MISSED HOSPITAL PREDICTIONS and INFECTIONS by Fauci/Birx,2
2261,2261,fauci,@AlexBerenson He’s on prophylactic Hydroxychloroquine! They all are! This is a show! But they ban the cures from the people!,0
4224,4224,school closures,"@Traderlebowski @katrinagulliver @BenAltitude @JoeSilverman7 Dude, how do teachers get paid?  Here is a clue,  property taxes.  Teachers are no better than nurses,  doctors,  police,  cashiers,  bank tellers,  and so on. Teachers needs to get back to work. Wear a damn mask.",2
3124,3124,stay at home orders,"@Jeremy_Hunt Not going to be a second wave if it's been here since midway through 2019 pal. 

When are the Great British public going to realize that and demand their rights back?",2
133,133,face masks,Person on the BBC today said she won’t wear a mask because she’s Claustrophobia. I mean come on! :joy::man_facepalming_light_skin_tone:,1
1032,1032,face masks,@KAG45Patriot there is NO study that finds masks protect ANYONE from ANY airborne virus ... those claims are 100% BULLSHIT !,2
587,587,face masks,"@realTomPappert After months of getting groceries at Walmart with no #mask, they told me they are going to start actually enforcing it now. So I finally broke down and ordered a plague doctor costume mask. There's no compliance like malicious compliance.",2
1557,1557,fauci,"Trump and the White House are straight up publicly attacking the country's leading infectious disease expert during a #pandemic that has already killed nearly 140,000 Americans. Yup, that tracks. #COVID19 ",1
1765,1765,fauci,"@WhiteHouse @LouDobbs @realDonaldTrump @EsperDoD @SecPompeo time to take down the coup attempt

#coronavirus #BillGatesVirus #billgates #DrFauci",2
965,965,face masks,"@StonyPlainAB if you don’t follow the ridiculous mandatory mask decision, your economy will boom!  @doniveson. We will bring the business to you!",2
2950,2950,stay at home orders,"Just because I want the economy open and have an income above total losers doesn't mean I'm voting for Trump, ya dumb fucks!

#COVID19 #coronavirus #Biden2020",2
1349,1349,fauci,@NateMedeiros_ @SenBobCasey @realDonaldTrump @US_FDA If #DrFauci Dr. #AnthonyFauci &amp; many other #MedicalProfessionals #Doctors have professional reservations about #OffLabel use they have reasons &amp; don’t want to #CompoundTheDanger to #AmericanPeople already #UnderSiege from the #COVID19 #coronavirus. #Trump is known 2 B  #Reckless.,1
854,854,face masks,"@GovernorVA I live in Virginia, I have not worn a mask once, neither will I moving forward. #freedom ",2
994,994,face masks,@WeAreTheMillies If companies want to enforce masks on customers DO NOT shop there. DO NOT give them business. If it effects their pockets they will change their policies.,2
2123,2123,fauci,"@aubrey_huff @realDonaldTrump #ChinaVirus and #BillGates and #DrFauci and #Democrats 
Evil:smiling_imp::smiling_imp::smiling_imp::smiling_imp:",2
717,717,face masks,"@BrianKempGA is one of the few #Governors that actually protect our #Constitutional #Rights :clapping_hands_medium-light_skin_tone:

Thank you for not mandating masks like the rest of these communist Governor’s across the USA",2
1057,1057,face masks,"I have a feeling that the drs who spoke out on Hydroxychloroquine are shills.  If we believe that Covid was never isolated &amp; the hospitals were empty who were they treating? If Covid is a hoax this doesn't add up.
#KBF 
#markofthebeast 
#CovidHoax 
#GodWins",0
1726,1726,fauci,"Please @TuckerCarlson invite Dr. Stella Immanuel on your show very soon... 

#FauciTheFraud",2
3821,3821,school closures,i have the option to do online or in class and you already know i’m sure as hell not going back so i can avoid everyone’s annoying asses,1
2963,2963,stay at home orders,"@TrumpWarRoom @realDonaldTrump Since there is a cure for pennies, why do we need a vaccine or contact tracers?
Stop all aid to WHO, but don't give it to GAVI!!!
#Scamdemic 
#FireFauci",2
2004,2004,fauci,@sexyaustrian @AuggoneJames I'd rather listen to sick wailing sea mammals.. plus they'd make more sense. #FauciTheFraud,2
748,748,face masks,"@Jim_Jordan Challenging Dr. Fauci was great. But you know what would be better? If all you GOPs in Congress would get your thumbs out of your asses and stop these governors from wielding unlimited power, mandating masks and shutting down bars and restaurants.",2
1917,1917,fauci,"²/³February 
-Fauci was wrong about the first coronavirus death (it was the 6th, not the 29th)
-29th:Fauci said movies, gyms and malls are ok.
""Dr. Fauci"" Ratings #FauciIsAHero",2
1013,1013,face masks,"@GovofCO Healthy civilian people don't wear medical masks. Healthy people don't quarantine. There's no science behind ""wear a mask"" correlation and COVID19, it's bullshit. Just a false sense of safety for the sheep #DontBeASheep ",2
1903,1903,fauci,@drdavidsamadi @ZupancicJareen I hate this little hypocritical little nerd! #DrFraudFauci,2
2721,2721,fauci,Masks don’t work or #newsome wouldn’t be shutting it down guess same can be said about #SocialDistancing #Libtards #CuomoKilledGrandma #RecallGavin2020 #VoteRED2020RemoveEveryDemocrat #VoteRedToSaveAmerica #BidenIsARacist #coronavaccine,0
1554,1554,fauci,@cspan @johnrobertsFox I’ll take any good news I can get nowadays.   This will suffice for today.  Thanks for the good news Dr Fauci!  #coronavirus #DrFauci #GoodNews,1
2068,2068,fauci,@kylegriffin1 Meanwhile #DrFauci was having experiments done in a Wuhan lab with bats from the caves that scientists say the #CoronaVirus came from The Independent reported on that.,2
557,557,face masks,Getting you used to a mask so you won't mind the burka quite so much.,2
962,962,face masks,@sainsburys Shopped in Sainsbury’s for over 20 years. I won’t be back in till the mask covering is optional. Found another supermarket close by that doesn’t challenge you to wear a mask on entry they leave it up to the individual. So my weekly shopping money goes into there till,2
4074,4074,school closures,@WJReid3 It’s crazy that @NYGovCuomo &amp; @NYCMayor aren’t taking action. They must want the #coronavirus to spread. That’s the only reason to not,1
3051,3051,stay at home orders,"@GovNedLamont Or maybe we just reached herd immunity? Follow the data, believe the science. Look at all the kids playing basketball and soccer.",2
2911,2911,stay at home orders,"@TeamTrump @Mike_Pence @realDonaldTrump Now just stop morons like Fauci from putting a damper on it for a f'ing virus with 0.04%IFR under 70.

Any state that closes again should lose all federal funding, as it damages the economy and people of the US.

#FireFauci",2
932,932,face masks,You know who is really loving the mandatory mask mandates? SEXUAL PREDATORS!!! Lurking in plain sight. Protect your children now more than ever!,2
782,782,face masks,"@therealjsolo @MartinFLSheriff @cityofstuart 1) please name THE LAW! A city manager or governor ""order"" is NOT the LAW... not how it works in this nation
2) quit being a #Karen and worry about yourself

Enough with the BS... mask DO NOT FILTER OR STOP viruses genius!

#JustGottaLookItUp 
#MasksOff
",2
688,688,face masks,"Fuck this covid psyop and fuck your masks. 

",2
290,290,face masks,"@FIhornet C) We didn’t try herd immunity, it was abandoned immediately due to public pressure. You can’t compare the UK to NZ - the whole world travels through London.
D) Masks are effective, but cloth face coverings aren’t, and that’s what most wear.",1
2752,2752,fauci,"@WashTimes If he was wearing a mask and still caught the #WuhanVirus, either he is a liar or masks don't work.",0
4338,4338,school closures,@RepValDemings But...but...but you said masks prevent everything!  All wear masks and,0
2319,2319,fauci,@TONYxTWO Ya can smell the fart of a person wearing pants. Masks dont work.,0
1398,1398,fauci,"What is up with all the bad mouthing of Dr. Fauci?  Friends, that were Trump voters, but not now, are hating on him...a picture with his mask down?  Something about pharmaceutical interest? Saying the virus is warfare? Guess they aren't totally deprogrammed yet.",1
1835,1835,fauci,"@KOCOAbigail maybe a better story to air would be the Giants pitcher chose to stand during the national anthem, or maybe the great Dr. Fauci had his mask down and lied about taking a drink.  #OpenTheSchools",2
755,755,face masks,@Chase2929 @Kevin_Shipp I am saddened by the Christian's promoting the mask charade. I refuse to give in!,2
1476,1476,fauci,"@mmurraypolitics @MTPFirstRead He had help.@FoxNews.@whca &amp; the way the MSM started covering the #COVID19 as debatable as.@realDonaldTrump was spewing Gibberish, known &amp; provable lies...as #DrFauci was marginalized &amp; #drbirx was elevated as she Jigoestically &amp; willfully manipulated Scientific Coronavirus data",1
1937,1937,fauci,Love this COVID surge. Didn't take #DrFauci and #MSM long to get back to this? They will try everything to lock us down again. Mandating masks and stopping travel is just the beginning ....,2
1804,1804,fauci,@RudyGiuliani Terrible man!!! #FireFauci,2
657,657,face masks,"Another reason they want to muzzle us is to prevent us from communicating with each other

#masks",2
1452,1452,fauci,"I had a nightmare last night, and I never remember my dreams.  Dr. Fauci was playing a trumpet in front of a crowd.  Suddenly, he was gasping for breath.  I'm screaming, ""Someone help him!"" over &amp; over  again.  He collapsed and I woke up. 
#COVID19 #FacistTrump",1
1904,1904,fauci,"This is why sane people don't believe Fauci anymore.  Hypocrite watching baseball (when he said fans can't go), not social distancing  and wearing a mask.",2
4056,4056,school closures,"So. What are we MISSING while Donald &amp; betsy promote reopening schools?

Tax returns? Rigged 2016? Rigged 2020? The siphoning off of USA $$$ to Russia &amp; China? 

MARY TRUMPS BOOK? 

Donalds escape hatch getting readied?",1
566,566,face masks,"@jenleahhh Awww yeah! Absolutely keep doing this! No masks for me or mi familia! Keep the courage, others will follow.  I didn’t wear a mask a couple days ago and I saw an older man pull down his mask and tell his wife this was bs and if I can then surely he can as well.",2
780,780,face masks,@parscale Me thinks @realDonaldTrump does NOT need to wear a Petri DOSH face covering ! #SheepWearMasks,2
918,918,face masks,"Masks. If you don’t wear one (to be a healthy&amp;sane person), you have to deal w/ potential harassment &amp; being treated like a child by Karens. If you wear one you are deprived of oxygen, your dignity &amp; freedom. You can only force free people to do something for so long...",2
146,146,face masks,"Watching the willingness of #Iranian Women, of the #bbcpersian #VOA elite/class, i can see it is #Islamophobia which drives their “No Hejab” calls for #Iran. #HumanRights has nothing to do with it, otherwise they would refuse masks more so. #Hypocrites are #parasites.",1
1795,1795,fauci,#DrFauci is severely compromised. His inability to contain this epidemic is due to his investments in bio labs that produce vaccines! #COVID19 #@realDonaldTrump #MAGA2020,2
4368,4368,school closures,"@thehill Oh good gracious, just fuck off already #Fauci . You have been punishingly wrong about #COVID19 time and time again. Have some dignity and dummy up about a virus that has a 99% survival. Pandemic my fuzzy ass. #COVID_19 #coronavaccine #ChinaVirus #ReOpenAmerica",0
1681,1681,fauci,“A risk to you is not just a risk to you. Because if you get infected you are part of the dynamic process of propagating the pandemic.” #DrFauci #COVID19 #coronavirus,1
2125,2125,fauci,"@thedailybeast BRAVO LT. GOVERNOR, FAUCI  LIVES IN UTOPIA, TRACK AND TRACE WAS NEVER GOING TO WORK UNLESS WE LOCKDOWN IN JANUARY WHEN FAUCI SAID THAT THE VIRUS PRESENTS NO THREAT TO THE US. #FAUCI #FauciTheFraud",2
1485,1485,fauci,"Who did America call during the 
AIDS, EBOLA, and now the CORONAVIRUS crisis?
Pence?No
Trump?No
America called a caring physician and scientist who has dedicated his life to medicine and science.
Don’t let the diminutive haters talk shit about him. It is evil.",1
673,673,face masks,"If you think masks work to protect you from covid (doesn't, says so on the box) then why do you care if I wear one?

If you need to social distance and wear a mask at the airport, then why do u sit right next to someone on the plane and can take the mask off to drink? ",2
4402,4402,school closures,Let's get united to support schools and teachers!,0
1113,1113,face masks,"@guardian Virus with 99.97 % survival rate. Median age of death with virus 81. 60,000 extra cancer deaths as NHS closed so fat nurses could make tik tok videos. Lockdown was unecessary disaster.",0
2851,2851,stay at home orders,@SusanFarina6 @realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Where did you get your koolaid? Sad how you now choose to  support a nazi terrorist who allows Russia to kill our soldiers. #TrumpLiedPeopleDied  #StayAtHome #voteBlue #GoJoe,1
4213,4213,school closures,I want to sue Newsom and enjoin his order preventing schools from reopening. Looking for an attorney. #RecallGavinNewsom,2
624,624,face masks,Local store to me has had 18 shoplifting incidents since the mask charade became ‘mandatory’,2
945,945,face masks,Hottest Day in the #UK Take your Masks off! Breathe! Get plenty of Vitamin D! :muscle::sun_with_face:,2
852,852,face masks,"@TheLeadCNN @JDiamond1 If only masks had anything to do with it, you’d have a point. #covidiocy",2
3145,3145,stay at home orders,@ErinGoKirk @howardr0613 @AshleyRParker @PhilipRucker @realDonaldTrump Stoopid people. Kids not adults have zero deaths due to covid. The 14 that supposedly died from it (like the adults) had underlying health conditions ALREADY.,2
4078,4078,school closures,This Coronavirus lark is getting out of hand! I think it's time to close the schools :wink:,1
1711,1711,fauci,@MSNBC @Yamiche Fauci has a history of arrogantly misleading people since HIV started when he insisted there would be a quick cure and recently when he insisted masks are ineffective.,2
721,721,face masks,"@ottawacity The TRUTH @ottawahealth is hiding from you:  

Once the temperature reaches above 74F degrees 23.3C the virus CANNOT survive!.

Why the masks?  (mind control)
Why the increase in numbers? (more mind control)
Why distancing? (mind control)

Awake now? #OttawaMaskContest",2
1843,1843,fauci,@realDonaldTrump I have CURED Aids! Stop having unprotected SEX with everything and everyone.. #DrFauci has took 40 years on this.. SIMPLE fix in one post.. #AIDS #COVID19 #Pandemics,2
3137,3137,stay at home orders,"@RepSwalwell #FauciTheFraud wears a mask when cameras are rolling &amp; takes it off when he thinks they’re not; #LyinBiden offered him a role in admin; Dems only wear masks on camera right Nance @SpeakerPelosi :face_with_rolling_eyes:Masks aren’t good, now they are. Give US a break!!!",2
2685,2685,fauci,"@EWErickson The #Coronavirus HYSTERIA is FAR WORSE than the virus

By itself, the #Coronavirus doesn't have the ability to DESTROY the Country 

but

the HYSTERIA and the #ShutDown (s) can ABSOLUTELY DESTROY the Country

#ReopenAmerica while America still exists",0
1931,1931,fauci,How does #DrFauci know that #socialdistancing stops #coronavirus or any :microbe:? This is first time ever when humans do this experiment. Also how does he know that #StayHome works too? Are there studies say that these methods help to stop pandemics? I hear this for the first time.,2
325,325,face masks,@realDonaldTrump With no masks for elementary schools,1
1721,1721,fauci,The fact that Pelosi LOVES Fauci and HATES Birx tells you everything.,2
2048,2048,fauci,@atensnut Good thing there is a video of Dr. Anthony Fauci on “Today Show” on Feb. 29 saying there was no need for Americans to change their behavior because of the Coronavirus.,2
1932,1932,fauci,@michaeljknowles Hahaha! Out in the MIDDLE of a field wearing a mask. Seated in bleachers - No Mask. Ridulous #Hypocrites. #FauciFraud #FauciFraud,2
2107,2107,fauci,"@Hope012015 @businessinsider Psst. You dont listen to
#Doctor Frankenstein about his monster. #CoronaVirus is #DrFauci's sponsored creation. Why are you covering this up? #COVIDー19 #CoverUp The #CoverUp is worse than the crime",2
2988,2988,stay at home orders,@rwillingham @georgiecrozier The elimination ship sailed in March. Opportunity has been lost. Harsher lockdowns are not viable and useless. Destroying economy and mental health. We must adapt to carry on our normal lives with the virus.,2
3163,3163,stay at home orders,"@mamabird_31 @JordanSchachtel @ThorOdinson543 YES &amp; More testing equals more cases. Most new cases have little or no symptoms. 

Number of cases is a joke. 

The only measure that matters is number of deaths. 

New data from the CDC states the Survival rate is now 99.7%",2
3158,3158,stay at home orders,"Why are we allowing politicians to dictate how we live?  They decide where and when we can go, if our children can go to school,  if we can play a sport or go to church and even how we vote.  Have we lost our minds?  This needs to end.  
#freedom",2
722,722,face masks,"Biden guilting the American people by implying if you don’t wear a mask, you don’t care about people and you’re automatically going to infect everyone is absolutely disgusting. 

I didn’t think this guy could go any lower. 

#NeverBidenHarris",2
1801,1801,fauci,@SenSchumer The SOROS Puppet wants to keep the Coubtey shut down !!! SOROS always wanted to destroy USA!!!! @realDonaldTrump #Fauci #DrFauci #MorningJoe #COVID19 #ObamaGate!!!!,2
1422,1422,fauci,"Dear, #GOP. Do you still believe in the principles of #Federalism now? How hypocritical are you? What will you let #Trump get away with, as he is KILLING Americans! What about you, Supreme Court????? #DrFauci #COVID #COVID19 #Coronavirus #SCOTUS OMG Trump",1
664,664,face masks,"@GodFamilyJesus Masks :performing_arts: don’t work, so condition or not, it’s all crazy.",2
1868,1868,fauci,@WKBW Fauci is a such a fraud. No clue how anyone can listen to or follow his advice. Trump needa to fire him and get someone new in there that doesn't have a political or financial agenda,2
1996,1996,fauci,"Can we all agree that we got duped by this #fauci character? Went on 60 minutes and tells everyone not to wear a mask, then like three days later says wear one. Now he’s saying wear goggles? Can we find someone else?",2
2130,2130,fauci,"My mother is from Europe, moved here 40 years ago. Sterilization wasn't known to her, which is why her immune system is better than the average US citizen's. I see this from many people around me as well. Dr. Anthony Fauci is a liar and a fraud.

#coronavirus #COVID19 #DrFauci",2
1021,1021,face masks,@liberalinohio @russdiamond The anti-maksers NEVER threatened her or her family. You people are sick in the head if you believe those unfounded allegations against our community. #DontWearAMask #UnmaskOhio #MasksOff,2
4395,4395,school closures,Ayo this coronavirus gonna fuck us up even more.,0
776,776,face masks,"Masks aren’t required. Follow OUR @realDonaldTrump guide and let “then” box themselves in. Ask me about not wearing a mask and I’ll ask you about HIPAA violations, ask me about my kids not wearing masks and I’ll ask you about child abuse and mental abuse. #MAGA2020",2
1020,1020,face masks,"I will not wear a mask, not for me, not for you. I will not give up my freedom this easily.",2
595,595,face masks,@Prem_S I also wonder if the sudden decision to mandate masks in the middle of summer is to suppress people’s immune systems to ensure a fall/winter spike? :imp:,2
2821,2821,stay at home orders,"Sending thanks and warm thoughts to all of you who are working through these challenging times.Being on the frontline isn’t easy, but it is very much appreciated.#StayAtHome",1
1977,1977,fauci,"@sav_says_ ""Clinical consequences of #COVID19 may ultimately be more akin to those of a severe seasonal influenza (which has a case fatality rate of approximately 0.1%)""-#AnthonyFauci in NE Journal of Medicine.

The world closed its economy for this?",2
4157,4157,school closures,"@Real_Eudaimonia Nice. For your sake, I hope the 4 deeply conservatives see through the covid BS and open schools on time, and with none of the unnecessary social distancing precautions.",2
1870,1870,fauci,"@marcthiessen And Fauci has been the one that has been wrong from the beginning! Check the timeline, he has been absolutely incompetent!",2
570,570,face masks,"@GovWhitmer, @gretchenwhitmer is expected to stricken her #Mask laws today, hilariously enough, this is what we need. She will keep digging herself deeper, when if she was in the real talks of Michigan, and not in her high tower of exemption. #maskoff",2
614,614,face masks,"@GovHolcomb Abby's is sweet &amp; Abby's parents are responsible for her. An entire state &amp; the healthy should never be told to mask up for those who may or may not need 2 stay home. Surgical/homemade masks don't stop a virus, never has, never will. Quarantining the healthy is ludicrous.",2
3096,3096,stay at home orders,Say it with me: Covid CASES are NOT Covid DEATHS!! #StopLivingInFear #Logic #UseYourBrain #Sheeple,2
978,978,face masks,"@MikeRobbins19 @ClarkeMicah FBPE, climate alarmist AND mask-truther.

You too could hold the same beliefs as Zorro here provided you consume copious amounts of MSM propaganda. 
#CovidHoax",2
3054,3054,stay at home orders,@MarkMeadows Open all of America allow people to return to work that way we don't need unemployment. #ChinaVirus,2
820,820,face masks,"@Shrimplypibbl10 @ChuckCallesto About half as much as not submitting and refusing the mask all together. If you’re gonna be spiteful, be SPITEFUL!!!! ",2
955,955,face masks,"@OtrRun @AymanM did he have a mask on ?? if he did this, is a lawsuit waiting to happen and I hope he sues the pants off of anybody he can...
And for the people who think that this poor man should’ve been wearing a mask, set down and shut the f**k up..",2
1750,1750,fauci,"@Slate Fauci is a total Fraud. 

We can't show up to work with our jobs, but destroying them is fine",2
650,650,face masks,"tired of the Mask-Matyrs already

'I'm suffering for everyone else's benefit. Everyone be impressed'

so pathetic",2
1736,1736,fauci,"I knew a half a second after seeing #DrFauci that he would be a darling to the media and the clueless lemming crowd.
I don't necessarily have a problem with the guy but he flat out told you that he lied about masks. 

That cost how many thousands of lives?

Some of you are dumb.",2
719,719,face masks,@BelTel Good lad sammie fuck the masks,2
781,781,face masks,I just freed a man on a plane today. Showed him the courage to say no to the mask. He has a legit medical issue and was afraid to cause a scene. He thanked me and said I feel weight has been lifted. #OneAtATime #InItTogether #WWG1WGA,2
2045,2045,fauci,"@realDonaldTrump Fauci is [DS] Fake...
He contributed to this in 2005...",2
872,872,face masks,"Protest @gtbynum. Protest the bullshit mask mandate. 

Protest aggressively but NONVIOLENTLY. 

I understand the outrage but we are still not that crowd that resorts to violence and destruction of property. 

Set the example. Let your voice be heard. Peacefully.

#Tulsa ",2
1800,1800,fauci,@johncardillo @gatewaypundit @realDonaldTrump #DrFauci is the arsonist AND the fire fighter.  #COVID19,2
1641,1641,fauci,"@thehill This schmuck says because he's a #SocialScientist, he should have the same voice in #COVID19 and #DrFauci. 

And people bitching today about #DrJillBiden not being an MD?",1
2519,2519,fauci,"The push to forcibly mask the general public did not come from health professionals. It came from lobbyists ""persuading"" politicians. I suspect there was probably some money on the table as well. #MaskOff",0
762,762,face masks,Seeing lots of photos of kids wearing face masks. This is brainwashing and child abuse. #nomasksforkids,2
3061,3061,stay at home orders,"@JohnCornyn @thornedella Now's the time to #ReopenAmerica . The #COVID19 models that were used to shut the country down were off by 800%, Democrat governors &amp; mayors are using the shutdown to curtail our rights w/insane exec orders. Enough already. ",2
2855,2855,stay at home orders,@dougducey Your non-action is killing people. You own the numbers we have in Arizona.What is wrong with you? Put the Stay At Home order back.,1
797,797,face masks,@bryttan77 @Kektex @annetteymacdon1 @freetheJays @WhiteCrkLumber The people are brainwashed. Magic masks will save lives. GARBAGE!,2
1480,1480,fauci,I dream of a time when it will be safe enough to hug Dr. Fauci. #coronavirus,1
1918,1918,fauci,@keenhaboo @HillaryClinton #CommunistChina is responsible for the spread &amp; the origins of the #WuhanCoronaVirus not one single  American citizen is responsible. #DrFauci &amp; the #CDC seem to have have no more information then they did 5 months ago. Except #Fauci flip flopping on #FaceMasks,2
674,674,face masks,"@Thomas1774Paine Migraines, have heard several people say the mask brings on migraines.",2
473,473,face masks,@LukaG_55 alright now there is a reason to wear a mask!!!  He’s bask @IowaHoops,1
1548,1548,fauci,Great interview by @TheRevAl on @PoliticsNation with #DrFauci discussing the #coronavirus and it’s disparate impact on African Americans #PoliticsNation,1
571,571,face masks,Not wearing a mask because I’m in my own greenhouse.,2
2150,2150,fauci,@DeAnna4Congress This is disgusting. This guy has been working in the government for more then 40 years. He has been wrong on everything he has told @realDonaldTrump and the American people.,2
1926,1926,fauci,@IngrahamAngle Ask Dr Judy Mikovits how corrupt Dr Fraudci is???,2
844,844,face masks,@IamHappyHiker @paullewismoney @abbyaug Just because you wear a mask doesn’t mean I should ! Masks don’t stop the virus :microbe: and cause more health issues,2
1972,1972,fauci,@CBSNews :middle_finger_light_skin_tone::middle_finger_light_skin_tone::middle_finger_light_skin_tone: Dr.foulcheese has proven to be a pathological liar.,2
865,865,face masks,It’s amazing how many people just roll over and wear masks despite a preponderance of evidence that they dont help nor are they even necessary,2
1876,1876,fauci,@realDonaldTrump EXPERTS like #DrFauci got AMERICANS hooked on opioids and now says a DRUG isn’t QUALIFIED? #Hydroxychloroquine #COVID19,2
2160,2160,fauci,"@KakosLeonidas @Yamiche He is a businessman and a bureaucrat, not a scientist. He hasn't practiced medicine in 40 years. He has a $ vested interest in finding a vaccine and will keep this going as long as he can. He has NO accountability.Look up his history with AIDS,he killed millions.",2
1092,1092,face masks,@mitchellvii Let’s get #filmyourhospitals trending and even the sheeple    may understand the TRUTH! #hoax #Covid_19,0
1994,1994,fauci,I guess Dr Fauci can take the rest of the summer off now that the #Democrat’s have found a new hoax:thumbs_down_light_skin_tone:#DrFauci #PandemicOver #SocialDistancing #Trump2020Landslide @TuckerCarlson @dbongino,2
1618,1618,fauci,I will always trust Fauci and will never trust @realDonaldTrump. tRump is a mob boss and the biggest liar ever. I'd be surprised if Fauci ever purposely and knowingly lied. In this country it's not the #ChinaVirus it's the #TrumpVirus.,1
3841,3841,school closures,"@realDonaldTrump If the White House is closed to tours and businesses cannot safely fully reopen, schools should not reopen!",1
1400,1400,fauci,"The @StephenCurry30 &amp; #DrFauci Interview on #COVID19 has been so informative. No politics. Just honest, educated, precise questions. Thanks fam.",1
